statistic,value
mean_flux,0.5744140579938156
median_flux,0.6991075873374939
std_flux,0.33200450203058524
min_flux,2.9382650407717056e-39
max_flux,0.999294638633728
mean_tau,1807.3116891095963
median_tau,0.3579506278038025
effective_tau,0.5544047873243949
deep_absorption_frac,0.17505373439517866
moderate_absorption_frac,0.1727982493901564
weak_absorption_frac,0.6521480162146649
tau_eff_err,0.002328906690886606
tau_eff_std,0.2328906690886606
mean_flux_err,0.0008522643899549118
mean_flux_std,0.08522643899549118
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.47573811865720367
tau_eff_H_total,225.44138771930685
hi_fraction_eff,0.002459197010433126
