ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.436695e+05,5.450124e+04
HI 1215Å,118038,1.180380e+02,4.394642e-01,4.107253e+03,1.689083e+00
