# n_pixels = 278760000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.4396083694127747
# mean_flux_target = 0.6962813636867353
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,3.383944e+00,7.790788e-04,18866165
3.000000e-02,2.000000e-02,4.000000e-02,5.997166e-01,3.279766e-04,3343540
5.000000e-02,4.000000e-02,6.000000e-02,4.549071e-01,2.856480e-04,2536198
7.000000e-02,6.000000e-02,8.000000e-02,3.912631e-01,2.649136e-04,2181370
9.000000e-02,8.000000e-02,1.000000e-01,3.549435e-01,2.523187e-04,1978881
1.100000e-01,1.000000e-01,1.200000e-01,3.315996e-01,2.438803e-04,1848734
1.300000e-01,1.200000e-01,1.400000e-01,3.140210e-01,2.373281e-04,1750730
1.500000e-01,1.400000e-01,1.600000e-01,3.037061e-01,2.333977e-04,1693222
1.700000e-01,1.600000e-01,1.800000e-01,2.973644e-01,2.309480e-04,1657866
1.900000e-01,1.800000e-01,2.000000e-01,2.917180e-01,2.287449e-04,1626386
2.100000e-01,2.000000e-01,2.200000e-01,2.863139e-01,2.266162e-04,1596257
2.300000e-01,2.200000e-01,2.400000e-01,2.847953e-01,2.260145e-04,1587791
2.500000e-01,2.400000e-01,2.600000e-01,2.852412e-01,2.261913e-04,1590277
2.700000e-01,2.600000e-01,2.800000e-01,2.857589e-01,2.263965e-04,1593163
2.900000e-01,2.800000e-01,3.000000e-01,2.870121e-01,2.268924e-04,1600150
3.100000e-01,3.000000e-01,3.200000e-01,2.921838e-01,2.289274e-04,1628983
3.300000e-01,3.200000e-01,3.400000e-01,2.996619e-01,2.318385e-04,1670675
3.500000e-01,3.400000e-01,3.600000e-01,3.052656e-01,2.339962e-04,1701917
3.700000e-01,3.600000e-01,3.800000e-01,3.118471e-01,2.365052e-04,1738610
3.900000e-01,3.800000e-01,4.000000e-01,3.201150e-01,2.396198e-04,1784705
4.100000e-01,4.000000e-01,4.200000e-01,3.300761e-01,2.433194e-04,1840240
4.300000e-01,4.200000e-01,4.400000e-01,3.382040e-01,2.462970e-04,1885555
4.500000e-01,4.400000e-01,4.600000e-01,3.489426e-01,2.501767e-04,1945425
4.700000e-01,4.600000e-01,4.800000e-01,3.639285e-01,2.554923e-04,2028974
4.900000e-01,4.800000e-01,5.000000e-01,3.806023e-01,2.612796e-04,2121934
5.100000e-01,5.000000e-01,5.200000e-01,3.986348e-01,2.673975e-04,2222469
5.300000e-01,5.200000e-01,5.400000e-01,4.188736e-01,2.741014e-04,2335304
5.500000e-01,5.400000e-01,5.600000e-01,4.426743e-01,2.817812e-04,2467998
5.700000e-01,5.600000e-01,5.800000e-01,4.681845e-01,2.897866e-04,2610222
5.900000e-01,5.800000e-01,6.000000e-01,4.968215e-01,2.985176e-04,2769879
6.100000e-01,6.000000e-01,6.200000e-01,5.291774e-01,3.080849e-04,2950270
6.300000e-01,6.200000e-01,6.400000e-01,5.689706e-01,3.194587e-04,3172125
6.500000e-01,6.400000e-01,6.600000e-01,6.138017e-01,3.318057e-04,3422067
6.700000e-01,6.600000e-01,6.800000e-01,6.673617e-01,3.459795e-04,3720675
6.900000e-01,6.800000e-01,7.000000e-01,7.249853e-01,3.606072e-04,4041938
7.100000e-01,7.000000e-01,7.200000e-01,7.973646e-01,3.781797e-04,4445467
7.300000e-01,7.200000e-01,7.400000e-01,8.830643e-01,3.979843e-04,4923260
7.500000e-01,7.400000e-01,7.600000e-01,9.861922e-01,4.205819e-04,5498219
7.700000e-01,7.600000e-01,7.800000e-01,1.105565e+00,4.453094e-04,6163744
7.900000e-01,7.800000e-01,8.000000e-01,1.248856e+00,4.732885e-04,6962623
8.100000e-01,8.000000e-01,8.200000e-01,1.436083e+00,5.075274e-04,8006449
8.300000e-01,8.200000e-01,8.400000e-01,1.674593e+00,5.480553e-04,9336191
8.500000e-01,8.400000e-01,8.600000e-01,1.976549e+00,5.954201e-04,11019654
8.700000e-01,8.600000e-01,8.800000e-01,2.352590e+00,6.495954e-04,13116162
8.900000e-01,8.800000e-01,9.000000e-01,2.835789e+00,7.131924e-04,15810089
9.100000e-01,9.000000e-01,9.200000e-01,3.464448e+00,7.882914e-04,19314988
9.300000e-01,9.200000e-01,9.400000e-01,4.201417e+00,8.680958e-04,23423738
9.500000e-01,9.400000e-01,9.600000e-01,4.909309e+00,9.383827e-04,27370381
9.700000e-01,9.600000e-01,9.800000e-01,4.373171e+00,8.856620e-04,24381303
9.900000e-01,9.800000e-01,1.000000e+00,9.823929e-01,4.197710e-04,5477037
