statistic,value
mean_flux,0.9732313604206939
median_flux,0.9988324642181396
std_flux,0.1025988267329794
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,190.1619965769343
median_tau,0.00116820284165442
effective_tau,0.027133444567400324
deep_absorption_frac,0.003867258690347614
moderate_absorption_frac,0.00957823112924517
weak_absorption_frac,0.9865545101804072
tau_eff_err,0.0006407559868755259
tau_eff_std,0.06407559868755258
mean_flux_err,0.0003336059239931133
mean_flux_std,0.03336059239931133
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.401303983625851
hi_fraction_eff,0.002187950833453192
