statistic,value
mean_flux,0.7100904199275998
median_flux,0.8648256063461304
std_flux,0.3179446610074704
min_flux,2.9382650407717056e-39
max_flux,0.9988433718681335
mean_tau,2021.2969761067832
median_tau,0.14522740244865417
effective_tau,0.3423629650446509
deep_absorption_frac,0.10597558889779712
moderate_absorption_frac,0.11716617416867102
weak_absorption_frac,0.7768582369335318
tau_eff_err,0.0025716407489318883
tau_eff_std,0.2571640748931888
mean_flux_err,0.0007980267094204147
mean_flux_std,0.07980267094204148
n_sightlines,10000.0
tau_eff_obs_target,0.21453640709064936
mean_flux_target,0.8069154337537775
tau_scale_factor,0.4445108036714253
tau_eff_H_total,579.5434680521856
hi_fraction_eff,0.000590745964003484
