ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,4.667588e+04,1.000564e+04
HI 1215Å,28975,2.897500e+01,8.179073e-02,8.090015e+03,1.206374e+00
