statistic,value
mean_flux,0.39307582874587166
median_flux,0.4064398407936096
std_flux,0.30550873617752444
min_flux,2.9382650407717056e-39
max_flux,0.9952296614646912
mean_tau,3132.1085074061884
median_tau,0.9003193378448486
effective_tau,0.9337527372622586
deep_absorption_frac,0.2850884577452814
moderate_absorption_frac,0.2918734807005611
weak_absorption_frac,0.42303806155415746
tau_eff_err,0.003225015296067249
tau_eff_std,0.3225015296067249
mean_flux_err,0.0007263478225356597
mean_flux_std,0.07263478225356597
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.4134349606348595
tau_eff_H_total,inf
hi_fraction_eff,0.0
