statistic,value
mean_flux,0.5543302830315391
median_flux,0.6617385149002075
std_flux,0.32425758308819636
min_flux,2.9382650407717056e-39
max_flux,0.9971796274185181
mean_tau,1715.6370812802118
median_tau,0.41288483142852783
effective_tau,0.5899945911215163
deep_absorption_frac,0.17397800258286697
moderate_absorption_frac,0.1952877026833118
weak_absorption_frac,0.6307342947338213
tau_eff_err,0.002189926468191805
tau_eff_std,0.21899264681918046
mean_flux_err,0.000858627396025199
mean_flux_std,0.0858627396025199
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.44278742913498953
tau_eff_H_total,inf
hi_fraction_eff,0.0
