# n_pixels = 278760000
# n_pixels_in_grid = 276106243
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 9.519863e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.390769e-06,2.458555e-07,32
-2.458333e+00,-2.500000e+00,-2.416667e+00,2.998846e-06,3.610186e-07,69
-2.375000e+00,-2.416667e+00,-2.333333e+00,2.477307e-05,1.037630e-06,570
-2.291667e+00,-2.333333e+00,-2.250000e+00,2.846730e-05,1.112310e-06,655
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.367499e-05,1.527350e-06,1235
-2.125000e+00,-2.166667e+00,-2.083333e+00,8.318537e-05,1.901411e-06,1914
-2.041667e+00,-2.083333e+00,-2.000000e+00,1.814519e-04,2.808234e-06,4175
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.036272e-04,4.188348e-06,9287
-1.875000e+00,-1.916667e+00,-1.833333e+00,8.122091e-04,5.941368e-06,18688
-1.791667e+00,-1.833333e+00,-1.750000e+00,1.951336e-03,9.209128e-06,44898
-1.708333e+00,-1.750000e+00,-1.666667e+00,4.584322e-03,1.411530e-05,105480
-1.625000e+00,-1.666667e+00,-1.583333e+00,1.029295e-02,2.115059e-05,236829
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.219463e-02,3.105821e-05,510673
-1.458333e+00,-1.500000e+00,-1.416667e+00,4.445050e-02,4.395323e-05,1022755
-1.375000e+00,-1.416667e+00,-1.333333e+00,8.081867e-02,5.926638e-05,1859545
-1.291667e+00,-1.333333e+00,-1.250000e+00,1.377716e-01,7.738065e-05,3169967
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.128091e-01,9.617177e-05,4896493
