statistic,value
mean_flux,0.4207920362103784
median_flux,0.455850750207901
std_flux,0.3101350788722906
min_flux,2.9382650407717056e-39
max_flux,0.9975246787071228
mean_tau,2715.6698418365795
median_tau,0.7855898141860962
effective_tau,0.8656165430932884
deep_absorption_frac,0.26160224451623876
moderate_absorption_frac,0.275203686447883
weak_absorption_frac,0.46319406903587823
tau_eff_err,0.0030588412212913985
tau_eff_std,0.30588412212913985
mean_flux_err,0.000922031544775066
mean_flux_std,0.0922031544775066
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.4703754473571429
tau_eff_H_total,638.8422033629424
hi_fraction_eff,0.0013549770784458011
