statistic,value
mean_flux,0.41702088883702354
median_flux,0.44926202297210693
std_flux,0.3100799649005941
min_flux,2.9382650407717056e-39
max_flux,0.9959749579429626
mean_tau,3878.6643933001005
median_tau,0.8001489639282227
effective_tau,0.8746189653036057
deep_absorption_frac,0.265547787791192
moderate_absorption_frac,0.2768080700561129
weak_absorption_frac,0.4576441421526951
tau_eff_err,0.004707016579366589
tau_eff_std,0.4707016579366589
mean_flux_err,0.0008307919440065562
mean_flux_std,0.08307919440065561
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.46136591666417726
tau_eff_H_total,710.4502823399217
hi_fraction_eff,0.0012310769469197178
