# n_pixels = 294050000
# n_pixels_in_grid = 289185083
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 1.654452e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,0.000000e+00,0.000000e+00,0
-2.375000e+00,-2.416667e+00,-2.333333e+00,1.327869e-06,2.347364e-07,32
-2.291667e+00,-2.333333e+00,-2.250000e+00,7.884224e-07,1.808765e-07,19
-2.208333e+00,-2.250000e+00,-2.166667e+00,6.224387e-07,1.607130e-07,15
-2.125000e+00,-2.166667e+00,-2.083333e+00,3.734632e-06,3.936648e-07,90
-2.041667e+00,-2.083333e+00,-2.000000e+00,1.103791e-05,6.767779e-07,266
-1.958333e+00,-2.000000e+00,-1.916667e+00,1.502152e-05,7.895137e-07,362
-1.875000e+00,-1.916667e+00,-1.833333e+00,2.107993e-05,9.352705e-07,508
-1.791667e+00,-1.833333e+00,-1.750000e+00,4.120544e-05,1.307615e-06,993
-1.708333e+00,-1.750000e+00,-1.666667e+00,1.012915e-04,2.050167e-06,2441
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.080605e-04,2.938309e-06,5014
-1.541667e+00,-1.583333e+00,-1.500000e+00,6.477098e-04,5.184333e-06,15609
-1.458333e+00,-1.500000e+00,-1.416667e+00,1.951719e-03,8.999354e-06,47034
-1.375000e+00,-1.416667e+00,-1.333333e+00,5.271226e-03,1.478967e-05,127030
-1.291667e+00,-1.333333e+00,-1.250000e+00,1.276555e-02,2.301561e-05,307634
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.929413e-02,3.486526e-05,705952
-1.125000e+00,-1.166667e+00,-1.083333e+00,5.722009e-02,4.872782e-05,1378933
