statistic,value
mean_flux,0.8493338530845426
median_flux,0.9676222205162048
std_flux,0.2531014371423507
min_flux,2.9382650407717056e-39
max_flux,0.999894380569458
mean_tau,883.4983027536995
median_tau,0.03291355073451996
effective_tau,0.16330293900640683
deep_absorption_frac,0.04238430346353502
moderate_absorption_frac,0.06559195813122287
weak_absorption_frac,0.8920237384052421
tau_eff_err,0.0016840420759321251
tau_eff_std,0.1684042075932125
mean_flux_err,0.0006906409229517505
mean_flux_std,0.06906409229517504
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,146.4235303542547
hi_fraction_eff,0.0011152779779159323
