# n_pixels = 225710000
# n_pixels_in_grid = 186639315
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 5.033007e-06
# frac_tau_underflow = 1.724473e-01
# frac_tau_overflow = 6.489566e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,6.265621e-01,2.007110e-04,9745094
-2.875000e+00,-2.916667e+00,-2.833333e+00,6.692953e-01,2.074426e-04,10409734
-2.791667e+00,-2.833333e+00,-2.750000e+00,6.969328e-01,2.116823e-04,10839589
-2.708333e+00,-2.750000e+00,-2.666667e+00,7.050433e-01,2.129104e-04,10965733
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.974532e-01,2.117613e-04,10847683
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.784611e-01,2.088582e-04,10552293
-2.458333e+00,-2.500000e+00,-2.416667e+00,6.449749e-01,2.036388e-04,10031473
-2.375000e+00,-2.416667e+00,-2.333333e+00,6.054794e-01,1.973053e-04,9417188
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.671849e-01,1.909639e-04,8821583
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.240061e-01,1.835512e-04,8150011
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.811045e-01,1.758769e-04,7482751
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.394248e-01,1.680859e-04,6834496
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.035716e-01,1.610829e-04,6276860
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.718013e-01,1.546125e-04,5782729
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.431683e-01,1.485397e-04,5337392
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.133491e-01,1.419395e-04,4873605
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.884352e-01,1.361800e-04,4486113
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.692245e-01,1.315668e-04,4187323
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.489881e-01,1.265256e-04,3872581
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.334052e-01,1.225023e-04,3630215
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.194361e-01,1.187799e-04,3412950
