statistic,value
mean_flux,0.9571663186042136
median_flux,0.9961353540420532
std_flux,0.12958889273059973
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,388.36090297401967
median_tau,0.0038721486926078796
effective_tau,0.0437781109842549
deep_absorption_frac,0.006766142395108768
moderate_absorption_frac,0.01563369810819193
weak_absorption_frac,0.9776001594966993
tau_eff_err,0.0010241984818833345
tau_eff_std,0.10241984818833344
mean_flux_err,0.0004599559930821815
mean_flux_std,0.04599559930821815
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,11.154799904452831
hi_fraction_eff,0.00392459849183356
