statistic,value
mean_flux,0.9701207066082183
median_flux,0.9987654685974121
std_flux,0.11072908967662436
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,401.44488309978027
median_tau,0.0012352786725386977
effective_tau,0.030334775424411615
deep_absorption_frac,0.004866802672106884
moderate_absorption_frac,0.010894547781911276
weak_absorption_frac,0.9842386495459818
tau_eff_err,0.0008810922812391519
tau_eff_std,0.08810922812391518
mean_flux_err,0.0004235832144508571
mean_flux_std,0.04235832144508571
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.531341605746551
hi_fraction_eff,0.0024207124207247833
