statistic,value
mean_flux,0.39163535674020367
median_flux,0.405197411775589
std_flux,0.30409963818624713
min_flux,2.9382650407717056e-39
max_flux,0.9912562370300293
mean_tau,2263.6066612159284
median_tau,0.9033808708190918
effective_tau,0.9374240845051564
deep_absorption_frac,0.2847613331066145
moderate_absorption_frac,0.2937442237714674
weak_absorption_frac,0.421494443121918
tau_eff_err,0.00247442988419663
tau_eff_std,0.247442988419663
mean_flux_err,0.0007127566417631524
mean_flux_std,0.07127566417631524
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.4121200653868284
tau_eff_H_total,inf
hi_fraction_eff,0.0
