k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,9.739698e+01,1.983051e+02,1.983051e+00,4.728842e+01,1.209512e+02,1.209512e+00
2.136747e-03,9.180178e+01,8.551278e+01,8.551278e-01,4.537585e+01,4.461864e+01,4.461864e-01
4.273494e-03,8.774375e+01,8.682822e+01,8.682822e-01,4.386626e+01,4.333191e+01,4.333191e-01
6.410241e-03,7.325438e+01,7.004040e+01,7.004040e-01,3.675358e+01,3.520863e+01,3.520863e-01
8.546988e-03,6.221439e+01,6.064589e+01,6.064589e-01,3.143266e+01,3.091551e+01,3.091551e-01
1.068374e-02,5.439066e+01,5.250053e+01,5.250053e-01,2.837206e+01,2.735911e+01,2.735911e-01
1.282048e-02,4.684337e+01,4.548035e+01,4.548035e-01,2.425662e+01,2.345867e+01,2.345867e-01
1.495723e-02,4.114946e+01,4.228082e+01,4.228082e-01,2.177295e+01,2.228110e+01,2.228110e-01
1.709398e-02,3.620849e+01,3.625765e+01,3.625765e-01,1.906080e+01,1.914846e+01,1.914846e-01
1.923072e-02,3.302249e+01,3.181405e+01,3.181405e-01,1.747547e+01,1.697348e+01,1.697348e-01
2.136747e-02,2.949021e+01,2.908592e+01,2.908592e-01,1.587796e+01,1.562802e+01,1.562802e-01
2.350422e-02,2.598228e+01,2.605493e+01,2.605493e-01,1.384119e+01,1.385686e+01,1.385686e-01
2.564097e-02,2.354782e+01,2.404410e+01,2.404410e-01,1.269010e+01,1.271296e+01,1.271296e-01
2.777771e-02,2.102158e+01,2.084901e+01,2.084901e-01,1.131549e+01,1.123709e+01,1.123709e-01
2.991446e-02,1.949877e+01,1.969855e+01,1.969855e-01,1.044931e+01,1.050528e+01,1.050528e-01
3.205121e-02,1.728618e+01,1.797480e+01,1.797480e-01,9.502146e+00,9.722918e+00,9.722918e-02
3.418795e-02,1.548772e+01,1.572206e+01,1.572206e-01,8.448459e+00,8.572362e+00,8.572362e-02
3.632470e-02,1.434942e+01,1.476048e+01,1.476048e-01,7.890971e+00,7.931689e+00,7.931689e-02
3.846145e-02,1.284180e+01,1.316851e+01,1.316851e-01,7.028296e+00,7.105378e+00,7.105378e-02
4.059819e-02,1.154897e+01,1.182470e+01,1.182470e-01,6.366490e+00,6.429876e+00,6.429876e-02
4.273494e-02,1.046364e+01,1.063229e+01,1.063229e-01,5.802282e+00,5.872971e+00,5.872971e-02
4.487169e-02,9.685629e+00,1.002342e+01,1.002342e-01,5.389361e+00,5.489695e+00,5.489695e-02
4.700844e-02,8.470202e+00,8.653474e+00,8.653474e-02,4.799996e+00,4.873408e+00,4.873408e-02
4.914518e-02,7.890781e+00,8.373966e+00,8.373966e-02,4.420006e+00,4.556109e+00,4.556109e-02
5.128193e-02,6.912984e+00,7.098695e+00,7.098695e-02,3.895697e+00,3.867421e+00,3.867421e-02
5.341868e-02,6.425084e+00,6.699327e+00,6.699327e-02,3.663717e+00,3.762538e+00,3.762538e-02
5.555542e-02,5.868160e+00,6.093322e+00,6.093322e-02,3.346830e+00,3.440034e+00,3.440034e-02
5.769217e-02,5.341000e+00,5.585519e+00,5.585519e-02,3.085127e+00,3.164498e+00,3.164498e-02
5.982892e-02,4.924868e+00,5.198501e+00,5.198501e-02,2.827853e+00,2.882262e+00,2.882262e-02
6.196567e-02,4.393908e+00,4.488265e+00,4.488265e-02,2.548464e+00,2.571895e+00,2.571895e-02
6.410241e-02,4.041876e+00,4.218620e+00,4.218620e-02,2.337170e+00,2.378348e+00,2.378348e-02
6.623916e-02,3.661901e+00,3.843381e+00,3.843381e-02,2.167506e+00,2.223595e+00,2.223595e-02
6.837591e-02,3.327934e+00,3.614513e+00,3.614513e-02,1.938324e+00,2.036612e+00,2.036612e-02
7.051265e-02,3.038798e+00,3.214742e+00,3.214742e-02,1.764317e+00,1.843951e+00,1.843951e-02
7.264940e-02,2.762829e+00,2.903728e+00,2.903728e-02,1.620724e+00,1.684920e+00,1.684920e-02
7.478615e-02,2.470818e+00,2.564768e+00,2.564768e-02,1.469170e+00,1.495477e+00,1.495477e-02
7.692290e-02,2.249952e+00,2.342009e+00,2.342009e-02,1.339276e+00,1.355571e+00,1.355571e-02
7.905964e-02,2.067222e+00,2.152438e+00,2.152438e-02,1.237230e+00,1.252042e+00,1.252042e-02
8.119639e-02,1.892137e+00,1.970633e+00,1.970633e-02,1.130170e+00,1.150589e+00,1.150589e-02
8.333314e-02,1.710369e+00,1.784497e+00,1.784497e-02,1.031722e+00,1.046614e+00,1.046614e-02
8.546988e-02,1.557074e+00,1.613164e+00,1.613164e-02,9.358296e-01,9.560426e-01,9.560426e-03
8.760663e-02,1.439989e+00,1.518538e+00,1.518538e-02,8.642180e-01,8.890318e-01,8.890318e-03
8.974338e-02,1.298607e+00,1.365774e+00,1.365774e-02,7.849243e-01,8.152971e-01,8.152971e-03
9.188012e-02,1.188008e+00,1.254034e+00,1.254034e-02,7.240359e-01,7.521214e-01,7.521214e-03
9.401687e-02,1.095816e+00,1.150453e+00,1.150453e-02,6.418502e-01,6.637237e-01,6.637237e-03
9.615362e-02,1.011858e+00,1.051529e+00,1.051529e-02,6.008719e-01,6.168266e-01,6.168266e-03
9.829037e-02,9.127325e-01,9.624589e-01,9.624589e-03,5.453005e-01,5.617730e-01,5.617730e-03
1.004271e-01,8.474085e-01,8.875888e-01,8.875888e-03,5.053263e-01,5.150776e-01,5.150776e-03
1.025639e-01,7.815617e-01,8.115672e-01,8.115672e-03,4.596244e-01,4.759371e-01,4.759371e-03
1.047006e-01,7.130565e-01,7.458848e-01,7.458848e-03,4.146729e-01,4.225889e-01,4.225889e-03
1.068374e-01,6.623925e-01,6.743937e-01,6.743937e-03,3.828452e-01,3.876843e-01,3.876843e-03
1.089741e-01,6.112553e-01,6.287907e-01,6.287907e-03,3.570431e-01,3.718249e-01,3.718249e-03
1.111108e-01,5.697233e-01,5.913522e-01,5.913522e-03,3.296747e-01,3.378351e-01,3.378351e-03
1.132476e-01,5.272060e-01,5.406566e-01,5.406566e-03,3.009933e-01,3.095277e-01,3.095277e-03
1.153843e-01,4.881057e-01,5.114224e-01,5.114224e-03,2.783020e-01,2.877889e-01,2.877889e-03
