statistic,value
mean_flux,0.9013492358037842
median_flux,0.9879451990127563
std_flux,0.20851957177312497
min_flux,2.9382650407717056e-39
max_flux,0.9999895095825195
mean_tau,536.0185094409629
median_tau,0.0121280737221241
effective_tau,0.1038624873696035
deep_absorption_frac,0.023786237328023173
moderate_absorption_frac,0.04219355539464156
weak_absorption_frac,0.9340202072773353
tau_eff_err,0.0013004187858282603
tau_eff_std,0.13004187858282604
mean_flux_err,0.0006198184711807296
mean_flux_std,0.06198184711807296
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,37.142855179256806
hi_fraction_eff,0.0027962978816939306
