statistic,value
mean_flux,0.23436993211120905
median_flux,0.15659232437610626
std_flux,0.24103724680475494
min_flux,2.9382650407717056e-39
max_flux,0.9870030879974365
mean_tau,3122.7203275943407
median_tau,1.854109525680542
effective_tau,1.4508545054834168
deep_absorption_frac,0.43699656857984526
moderate_absorption_frac,0.379600129487553
weak_absorption_frac,0.18340330193260174
tau_eff_err,0.003513534206751202
tau_eff_std,0.3513534206751202
mean_flux_err,0.0006338437541484196
mean_flux_std,0.06338437541484196
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.3834734360152668
tau_eff_H_total,inf
hi_fraction_eff,0.0
