statistic,value
mean_flux,0.9379500941226274
median_flux,0.995029628276825
std_flux,0.1628161851658577
min_flux,2.9382650407717056e-39
max_flux,0.9999956488609314
mean_tau,583.8286035643055
median_tau,0.004982774145901203
effective_tau,0.06405853595142388
deep_absorption_frac,0.012209072942041642
moderate_absorption_frac,0.024968033276646595
weak_absorption_frac,0.9628228937813118
tau_eff_err,0.0012331186526823342
tau_eff_std,0.12331186526823343
mean_flux_err,0.0005419128641618303
mean_flux_std,0.05419128641618303
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,22.365488018583974
hi_fraction_eff,0.002864168927274629
