# n_pixels = 308910000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.5789803431305436
# mean_flux_target = 0.44216405184357616
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,8.112285e+00,1.145884e-03,50119322
3.000000e-02,2.000000e-02,4.000000e-02,1.197243e+00,4.402103e-04,7396806
5.000000e-02,4.000000e-02,6.000000e-02,9.074491e-01,3.832482e-04,5606402
7.000000e-02,6.000000e-02,8.000000e-02,7.831538e-01,3.560349e-04,4838481
9.000000e-02,8.000000e-02,1.000000e-01,7.129267e-01,3.396968e-04,4404604
1.100000e-01,1.000000e-01,1.200000e-01,6.688485e-01,3.290280e-04,4132280
1.300000e-01,1.200000e-01,1.400000e-01,6.433322e-01,3.226909e-04,3974635
1.500000e-01,1.400000e-01,1.600000e-01,6.303478e-01,3.194178e-04,3894415
1.700000e-01,1.600000e-01,1.800000e-01,6.201021e-01,3.168113e-04,3831115
1.900000e-01,1.800000e-01,2.000000e-01,6.168156e-01,3.159706e-04,3810810
2.100000e-01,2.000000e-01,2.200000e-01,6.201589e-01,3.168258e-04,3831466
2.300000e-01,2.200000e-01,2.400000e-01,6.227144e-01,3.174779e-04,3847254
2.500000e-01,2.400000e-01,2.600000e-01,6.301023e-01,3.193556e-04,3892898
2.700000e-01,2.600000e-01,2.800000e-01,6.413234e-01,3.221867e-04,3962224
2.900000e-01,2.800000e-01,3.000000e-01,6.527056e-01,3.250332e-04,4032546
3.100000e-01,3.000000e-01,3.200000e-01,6.658839e-01,3.282980e-04,4113964
3.300000e-01,3.200000e-01,3.400000e-01,6.783476e-01,3.313562e-04,4190967
3.500000e-01,3.400000e-01,3.600000e-01,6.949464e-01,3.353858e-04,4293518
3.700000e-01,3.600000e-01,3.800000e-01,7.139052e-01,3.399298e-04,4410649
3.900000e-01,3.800000e-01,4.000000e-01,7.325634e-01,3.443433e-04,4525923
4.100000e-01,4.000000e-01,4.200000e-01,7.547527e-01,3.495195e-04,4663013
4.300000e-01,4.200000e-01,4.400000e-01,7.820687e-01,3.557881e-04,4831777
4.500000e-01,4.400000e-01,4.600000e-01,8.031022e-01,3.605408e-04,4961726
4.700000e-01,4.600000e-01,4.800000e-01,8.338154e-01,3.673702e-04,5151478
4.900000e-01,4.800000e-01,5.000000e-01,8.648485e-01,3.741442e-04,5343207
5.100000e-01,5.000000e-01,5.200000e-01,8.983659e-01,3.813253e-04,5550284
5.300000e-01,5.200000e-01,5.400000e-01,9.333618e-01,3.886816e-04,5766496
5.500000e-01,5.400000e-01,5.600000e-01,9.686121e-01,3.959533e-04,5984279
5.700000e-01,5.600000e-01,5.800000e-01,1.008615e+00,4.040469e-04,6231427
5.900000e-01,5.800000e-01,6.000000e-01,1.050279e+00,4.123076e-04,6488832
6.100000e-01,6.000000e-01,6.200000e-01,1.087157e+00,4.194837e-04,6716672
6.300000e-01,6.200000e-01,6.400000e-01,1.121456e+00,4.260495e-04,6928578
6.500000e-01,6.400000e-01,6.600000e-01,1.162876e+00,4.338461e-04,7184479
6.700000e-01,6.600000e-01,6.800000e-01,1.204630e+00,4.415662e-04,7442445
6.900000e-01,6.800000e-01,7.000000e-01,1.247488e+00,4.493525e-04,7707229
7.100000e-01,7.000000e-01,7.200000e-01,1.287487e+00,4.564997e-04,7954353
7.300000e-01,7.200000e-01,7.400000e-01,1.311224e+00,4.606887e-04,8101006
7.500000e-01,7.400000e-01,7.600000e-01,1.329874e+00,4.639533e-04,8216228
7.700000e-01,7.600000e-01,7.800000e-01,1.349619e+00,4.673848e-04,8338215
7.900000e-01,7.800000e-01,8.000000e-01,1.347225e+00,4.669702e-04,8323428
8.100000e-01,8.000000e-01,8.200000e-01,1.320940e+00,4.623923e-04,8161033
8.300000e-01,8.200000e-01,8.400000e-01,1.272530e+00,4.538402e-04,7861943
8.500000e-01,8.400000e-01,8.600000e-01,1.181884e+00,4.373775e-04,7301915
8.700000e-01,8.600000e-01,8.800000e-01,1.053822e+00,4.130024e-04,6510720
8.900000e-01,8.800000e-01,9.000000e-01,8.672343e-01,3.746599e-04,5357947
9.100000e-01,9.000000e-01,9.200000e-01,6.464977e-01,3.234838e-04,3994192
9.300000e-01,9.200000e-01,9.400000e-01,4.254966e-01,2.624322e-04,2628803
9.500000e-01,9.400000e-01,9.600000e-01,2.286297e-01,1.923691e-04,1412520
9.700000e-01,9.600000e-01,9.800000e-01,9.961655e-02,1.269798e-04,615451
9.900000e-01,9.800000e-01,1.000000e+00,1.133744e-02,4.283775e-05,70045
