# n_sightlines = 10000
# X = 2.081520e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 2.081520e-01
# redshift = 3.996095
# n_absorbers = 610000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.567327
# beta_fit_err = 0.083372
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,2.011882e-12,24494,1.285502e-14,2.000000e-01,1.292447e+13
1.331141e+01,2.868485e-12,55349,1.219264e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.831199e-12,86582,9.621807e-15,2.000000e-01,3.246479e+13
1.371141e+01,2.085015e-12,101057,6.558825e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.231642e-12,94611,4.004180e-15,2.000000e-01,8.154787e+13
1.411141e+01,6.157703e-13,74968,2.248955e-15,2.000000e-01,1.292447e+14
1.431141e+01,2.808160e-13,54185,1.206375e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.219173e-13,37284,6.313993e-16,2.000000e-01,3.246479e+14
1.471141e+01,5.141099e-14,24918,3.256862e-16,2.000000e-01,5.145323e+14
1.491141e+01,2.080530e-14,15982,1.645729e-16,2.000000e-01,8.154787e+14
1.511141e+01,8.398585e-15,10225,8.305666e-17,2.000000e-01,1.292447e+15
1.531141e+01,3.348959e-15,6462,4.166067e-17,2.000000e-01,2.048390e+15
1.551141e+01,1.277248e-15,3906,2.043661e-17,2.000000e-01,3.246479e+15
1.571141e+01,5.133259e-16,2488,1.029125e-17,2.000000e-01,5.145323e+15
1.591141e+01,2.164886e-16,1663,5.308709e-18,2.000000e-01,8.154787e+15
1.611141e+01,9.191215e-17,1119,2.747628e-18,2.000000e-01,1.292447e+16
1.631141e+01,3.866176e-17,746,1.415508e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.818099e-17,556,7.710459e-19,2.000000e-01,3.246479e+16
1.671141e+01,7.303753e-18,354,3.881901e-19,2.000000e-01,5.145323e+16
1.691141e+01,3.684082e-18,283,2.189959e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.757748e-18,214,1.201572e-19,2.000000e-01,1.292447e+17
1.731141e+01,8.032940e-19,155,6.452213e-20,2.000000e-01,2.048390e+17
1.751141e+01,4.218252e-19,129,3.713964e-20,2.000000e-01,3.246479e+17
1.771141e+01,2.248896e-19,109,2.154051e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.093508e-19,84,1.193115e-20,2.000000e-01,8.154787e+17
1.811141e+01,6.735296e-20,82,7.437890e-21,2.000000e-01,1.292447e+18
1.831141e+01,3.161351e-20,61,4.047695e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.223575e-20,68,2.696480e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.279188e-20,62,1.624571e-21,2.000000e-01,5.145323e+18
1.891141e+01,5.077003e-21,39,8.129711e-22,2.000000e-01,8.154787e+18
1.911141e+01,3.614061e-21,44,5.448402e-22,2.000000e-01,1.292447e+19
1.931141e+01,1.917541e-21,37,3.152417e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.307985e-21,40,2.068106e-22,2.000000e-01,3.246479e+19
1.971141e+01,8.459149e-22,41,1.321097e-22,2.000000e-01,5.145323e+19
1.991141e+01,5.077003e-22,39,8.129711e-23,2.000000e-01,8.154787e+19
2.011141e+01,2.381995e-22,29,4.423253e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.451112e-22,28,2.742343e-23,2.000000e-01,2.048390e+20
2.051141e+01,5.885933e-23,18,1.387328e-23,2.000000e-01,3.246479e+20
2.071141e+01,3.301131e-23,16,8.252828e-24,2.000000e-01,5.145323e+20
2.091141e+01,1.562155e-23,12,4.509552e-24,2.000000e-01,8.154787e+20
2.111141e+01,6.571020e-24,8,2.323207e-24,2.000000e-01,1.292447e+21
2.131141e+01,2.591271e-24,5,1.158852e-24,2.000000e-01,2.048390e+21
2.151141e+01,3.269963e-25,1,3.269963e-25,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
