statistic,value
mean_flux,0.8623442811940131
median_flux,0.9713032245635986
std_flux,0.241460858410957
min_flux,2.9382650407717056e-39
max_flux,0.9999732971191406
mean_tau,1942.029984396855
median_tau,0.029116544872522354
effective_tau,0.1481006899197429
deep_absorption_frac,0.037005301676453065
moderate_absorption_frac,0.05890858224831929
weak_absorption_frac,0.9040861160752276
tau_eff_err,0.0032664584401631254
tau_eff_std,0.3266458440163125
mean_flux_err,0.0007050737047128183
mean_flux_std,0.07050737047128183
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,82.37338463969607
hi_fraction_eff,0.001797919199561482
