statistic,value
mean_flux,0.9741048330963026
median_flux,0.9990503787994385
std_flux,0.10120105916094234
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,108.74660382699216
median_tau,0.0009501053718850017
effective_tau,0.026236349615746883
deep_absorption_frac,0.0037565022600904037
moderate_absorption_frac,0.009295627825113005
weak_absorption_frac,0.9869478699147965
tau_eff_err,0.00045664580722577504
tau_eff_std,0.0456645807225775
mean_flux_err,0.00032882717674311766
mean_flux_std,0.032882717674311765
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.050047106522726
hi_fraction_eff,0.0021772817971812655
