statistic,value
mean_flux,0.6975500255466902
median_flux,0.8425069451332092
std_flux,0.3120137021084892
min_flux,2.9382650407717056e-39
max_flux,0.9997046589851379
mean_tau,1113.2293563248963
median_tau,0.1713733673095703
effective_tau,0.36018104664456685
deep_absorption_frac,0.10314059099759477
moderate_absorption_frac,0.12494554652006261
weak_absorption_frac,0.7719138624823426
tau_eff_err,0.0017055129167171338
tau_eff_std,0.17055129167171337
mean_flux_err,0.0008106908201030344
mean_flux_std,0.08106908201030344
n_sightlines,10000.0
tau_eff_obs_target,0.21453640709064936
mean_flux_target,0.8069154337537775
tau_scale_factor,0.4244701159895197
tau_eff_H_total,209.0854652750404
hi_fraction_eff,0.0017226498541098338
