# n_pixels = 294050000
# n_pixels_in_grid = 289430064
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 1.571140e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,0.000000e+00,0.000000e+00,0
-2.375000e+00,-2.416667e+00,-2.333333e+00,0.000000e+00,0.000000e+00,0
-2.291667e+00,-2.333333e+00,-2.250000e+00,0.000000e+00,0.000000e+00,0
-2.208333e+00,-2.250000e+00,-2.166667e+00,0.000000e+00,0.000000e+00,0
-2.125000e+00,-2.166667e+00,-2.083333e+00,0.000000e+00,0.000000e+00,0
-2.041667e+00,-2.083333e+00,-2.000000e+00,9.535982e-07,1.988390e-07,23
-1.958333e+00,-2.000000e+00,-1.916667e+00,6.426423e-06,5.161827e-07,155
-1.875000e+00,-1.916667e+00,-1.833333e+00,8.333619e-06,5.878082e-07,201
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.341740e-05,1.177078e-06,806
-1.708333e+00,-1.750000e+00,-1.666667e+00,8.702620e-05,1.899520e-06,2099
-1.625000e+00,-1.666667e+00,-1.583333e+00,1.718135e-04,2.668993e-06,4144
-1.541667e+00,-1.583333e+00,-1.500000e+00,4.098399e-04,4.122170e-06,9885
-1.458333e+00,-1.500000e+00,-1.416667e+00,1.070186e-03,6.661138e-06,25812
-1.375000e+00,-1.416667e+00,-1.333333e+00,3.096955e-03,1.133147e-05,74696
-1.291667e+00,-1.333333e+00,-1.250000e+00,7.897949e-03,1.809572e-05,190492
-1.208333e+00,-1.250000e+00,-1.166667e+00,1.905269e-02,2.810586e-05,459535
-1.125000e+00,-1.166667e+00,-1.083333e+00,4.052021e-02,4.098781e-05,977314
