statistic,value
mean_flux,0.9743205821366525
median_flux,0.9989421367645264
std_flux,0.0997107949877536
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,164.94170455122762
median_tau,0.0010583868715912104
effective_tau,0.026014889723523178
deep_absorption_frac,0.0035242449697987918
moderate_absorption_frac,0.009210484419376774
weak_absorption_frac,0.9872652706108245
tau_eff_err,0.0005570942229061687
tau_eff_std,0.05570942229061687
mean_flux_err,0.0003294911420993781
mean_flux_std,0.03294911420993781
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.580051688027087
hi_fraction_eff,0.0020679476614298936
