statistic,value
mean_flux,0.9731206097159154
median_flux,0.9988713264465332
std_flux,0.10293234097617757
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,254.57233211078523
median_tau,0.0011293318821117282
effective_tau,0.027247247935544745
deep_absorption_frac,0.003995447817912717
moderate_absorption_frac,0.009398339933597344
weak_absorption_frac,0.98660621224849
tau_eff_err,0.0007211061056141402
tau_eff_std,0.07211061056141402
mean_flux_err,0.0003742722038487416
mean_flux_std,0.03742722038487416
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.119671230671493
hi_fraction_eff,0.002248183655273876
