statistic,value
mean_flux,0.22876530898721423
median_flux,0.1462375521659851
std_flux,0.2396451020902348
min_flux,2.9382650407717056e-39
max_flux,0.9783838987350464
mean_tau,2587.982317048423
median_tau,1.922523021697998
effective_tau,1.4750586525315832
deep_absorption_frac,0.44742472564824703
moderate_absorption_frac,0.37527106276909133
weak_absorption_frac,0.17730421158266163
tau_eff_err,0.003144362402870302
tau_eff_std,0.3144362402870302
mean_flux_err,0.0005856571541639958
mean_flux_std,0.05856571541639957
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.3716812709570818
tau_eff_H_total,inf
hi_fraction_eff,0.0
