ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.157408e+05,3.736498e+04
HI 1215Å,84596,8.459600e+01,2.679229e-01,1.093889e+04,1.686040e+00
