# n_sightlines = 10000
# X = 1.001030e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.001030e-01
# redshift = 2.464686
# n_absorbers = 520000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.783138
# beta_fit_err = 0.022109
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.076131e-11,63007,4.287171e-14,2.000000e-01,1.292447e+13
1.331141e+01,5.424119e-12,50333,2.417702e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.560212e-12,37653,1.319399e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.190656e-12,27753,7.147124e-15,2.000000e-01,5.145323e+13
1.391141e+01,5.500473e-13,20320,3.858675e-15,2.000000e-01,8.154787e+13
1.411141e+01,2.485245e-13,14551,2.060264e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.109006e-13,10291,1.093214e-15,2.000000e-01,2.048390e+14
1.451141e+01,4.716126e-14,6936,5.662796e-16,2.000000e-01,3.246479e+14
1.471141e+01,2.013814e-14,4694,2.939327e-16,2.000000e-01,5.145323e+14
1.491141e+01,7.971897e-15,2945,1.468991e-16,2.000000e-01,8.154787e+14
1.511141e+01,3.098230e-15,1814,7.274364e-17,2.000000e-01,1.292447e+15
1.531141e+01,1.273778e-15,1182,3.704973e-17,2.000000e-01,2.048390e+15
1.551141e+01,5.310402e-16,781,1.900211e-17,2.000000e-01,3.246479e+15
1.571141e+01,2.432537e-16,567,1.021569e-17,2.000000e-01,5.145323e+15
1.591141e+01,1.074650e-16,397,5.393512e-18,2.000000e-01,8.154787e+15
1.611141e+01,5.294660e-17,310,3.007165e-18,2.000000e-01,1.292447e+16
1.631141e+01,2.694116e-17,250,1.703909e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.257906e-17,185,9.248307e-19,2.000000e-01,3.246479e+16
1.671141e+01,6.521086e-18,152,5.289299e-19,2.000000e-01,5.145323e+16
1.691141e+01,2.679857e-18,99,2.693357e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.537159e-18,90,1.620308e-19,2.000000e-01,1.292447e+17
1.731141e+01,7.974585e-19,74,9.270266e-20,2.000000e-01,2.048390e+17
1.751141e+01,2.651801e-19,39,4.246280e-20,2.000000e-01,3.246479e+17
1.771141e+01,1.716075e-19,40,2.713353e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.001563e-19,37,1.646559e-20,2.000000e-01,8.154787e+17
1.811141e+01,5.636251e-20,33,9.811453e-21,2.000000e-01,1.292447e+18
1.831141e+01,3.663998e-20,34,6.283705e-21,2.000000e-01,2.048390e+18
1.851141e+01,1.563883e-20,23,3.260921e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.244155e-20,29,2.310337e-21,2.000000e-01,5.145323e+18
1.891141e+01,8.120778e-21,30,1.482644e-21,2.000000e-01,8.154787e+18
1.911141e+01,4.611478e-21,27,8.874793e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.586352e-21,24,5.279369e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.291903e-21,19,2.963829e-22,2.000000e-01,3.246479e+19
1.971141e+01,9.438414e-22,22,2.012277e-22,2.000000e-01,5.145323e+19
1.991141e+01,3.248311e-22,12,9.377066e-23,2.000000e-01,8.154787e+19
2.011141e+01,1.537159e-22,9,5.123864e-23,2.000000e-01,1.292447e+20
2.031141e+01,9.698819e-23,9,3.232940e-23,2.000000e-01,2.048390e+20
2.051141e+01,6.799490e-23,10,2.150188e-23,2.000000e-01,3.246479e+20
2.071141e+01,6.006264e-23,14,1.605241e-23,2.000000e-01,5.145323e+20
2.091141e+01,1.353463e-23,5,6.052870e-24,2.000000e-01,8.154787e+20
2.111141e+01,5.123864e-24,3,2.958264e-24,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,2.706926e-25,1,2.706926e-25,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
