statistic,value
mean_flux,0.5501678377233564
median_flux,0.6563062071800232
std_flux,0.3240989531677668
min_flux,2.9382650407717056e-39
max_flux,0.9984660744667053
mean_tau,1935.1903240022875
median_tau,0.4211277365684509
effective_tau,0.5975318878102979
deep_absorption_frac,0.17604156980915484
moderate_absorption_frac,0.1979046132874157
weak_absorption_frac,0.6260538169034294
tau_eff_err,0.002403549641153725
tau_eff_std,0.24035496411537252
mean_flux_err,0.0008294080571147448
mean_flux_std,0.08294080571147448
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.43389557051727207
tau_eff_H_total,500.15191013529125
hi_fraction_eff,0.0011947007999316853
