statistic,value
mean_flux,0.23547045014615445
median_flux,0.15660738945007324
std_flux,0.2427715950851208
min_flux,2.9382650407717056e-39
max_flux,0.982417643070221
mean_tau,3182.6180360246694
median_tau,1.854013442993164
effective_tau,1.4461698504849658
deep_absorption_frac,0.43762188015926967
moderate_absorption_frac,0.37615983619824545
weak_absorption_frac,0.18621828364248486
tau_eff_err,0.003391564017596971
tau_eff_std,0.3391564017596971
mean_flux_err,0.0006335745366862623
mean_flux_std,0.06335745366862623
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.3836720972258046
tau_eff_H_total,inf
hi_fraction_eff,0.0
