# n_pixels = 235020000
# n_pixels_in_grid = 234324776
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 3.535529e-04
# frac_tau_overflow = 2.604595e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,2.947857e-03,1.228669e-05,57563
-2.875000e+00,-2.916667e+00,-2.833333e+00,5.464365e-03,1.672828e-05,106703
-2.791667e+00,-2.833333e+00,-2.750000e+00,1.015524e-02,2.280482e-05,198302
-2.708333e+00,-2.750000e+00,-2.666667e+00,1.899507e-02,3.118904e-05,370918
-2.625000e+00,-2.666667e+00,-2.583333e+00,3.555291e-02,4.266965e-05,694244
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.358943e-02,5.706555e-05,1241715
-2.458333e+00,-2.500000e+00,-2.416667e+00,1.045835e-01,7.318349e-05,2042209
-2.375000e+00,-2.416667e+00,-2.333333e+00,1.604429e-01,9.064455e-05,3132978
-2.291667e+00,-2.333333e+00,-2.250000e+00,2.304574e-01,1.086368e-04,4500157
-2.208333e+00,-2.250000e+00,-2.166667e+00,3.110067e-01,1.262020e-04,6073048
-2.125000e+00,-2.166667e+00,-2.083333e+00,3.930737e-01,1.418791e-04,7675576
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.753654e-01,1.560254e-04,9282491
-1.958333e+00,-2.000000e+00,-1.916667e+00,5.444849e-01,1.669838e-04,10632192
-1.875000e+00,-1.916667e+00,-1.833333e+00,5.981726e-01,1.750229e-04,11680555
-1.791667e+00,-1.833333e+00,-1.750000e+00,6.325162e-01,1.799771e-04,12351185
-1.708333e+00,-1.750000e+00,-1.666667e+00,6.428456e-01,1.814408e-04,12552887
-1.625000e+00,-1.666667e+00,-1.583333e+00,6.379504e-01,1.807486e-04,12457298
-1.541667e+00,-1.583333e+00,-1.500000e+00,6.174229e-01,1.778168e-04,12056456
