statistic,value
mean_flux,0.23852416287798722
median_flux,0.1620418131351471
std_flux,0.2434753052446462
min_flux,2.9382650407717056e-39
max_flux,0.9885298609733582
mean_tau,2925.227924737811
median_tau,1.8199008703231812
effective_tau,1.433284661928052
deep_absorption_frac,0.4322333754167881
moderate_absorption_frac,0.3777200058269399
weak_absorption_frac,0.19004661875627205
tau_eff_err,0.0033101685141526554
tau_eff_std,0.33101685141526555
mean_flux_err,0.0006419514575780169
mean_flux_std,0.06419514575780169
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.39070363490684024
tau_eff_H_total,inf
hi_fraction_eff,0.0
