k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,9.842035e+00,7.224790e+01,7.224790e-01
2.843466e-03,7.330103e+00,1.169904e+01,1.169904e-01
5.686932e-03,6.582486e+00,8.810795e+00,8.810795e-02
8.530398e-03,5.715002e+00,7.195768e+00,7.195768e-02
1.137386e-02,4.802147e+00,5.976950e+00,5.976950e-02
1.421733e-02,4.029826e+00,4.949533e+00,4.949533e-02
1.706080e-02,3.524945e+00,4.175150e+00,4.175150e-02
1.990426e-02,2.972961e+00,3.528961e+00,3.528961e-02
2.274773e-02,2.480880e+00,2.973149e+00,2.973149e-02
2.559119e-02,2.079420e+00,2.420107e+00,2.420107e-02
2.843466e-02,1.796960e+00,2.031606e+00,2.031606e-02
3.127813e-02,1.547285e+00,1.758781e+00,1.758781e-02
3.412159e-02,1.355970e+00,1.535569e+00,1.535569e-02
3.696506e-02,1.150090e+00,1.320059e+00,1.320059e-02
3.980852e-02,1.010834e+00,1.146236e+00,1.146236e-02
4.265199e-02,8.799519e-01,1.004556e+00,1.004556e-02
4.549546e-02,7.615178e-01,8.623421e-01,8.623421e-03
4.833892e-02,6.709789e-01,7.598562e-01,7.598562e-03
5.118239e-02,5.790388e-01,6.467727e-01,6.467727e-03
5.402585e-02,5.054942e-01,5.748422e-01,5.748422e-03
5.686932e-02,4.585303e-01,5.175729e-01,5.175729e-03
5.971278e-02,3.879402e-01,4.351692e-01,4.351692e-03
6.255625e-02,3.445531e-01,3.798688e-01,3.798688e-03
6.539972e-02,3.128682e-01,3.477437e-01,3.477437e-03
6.824318e-02,2.713968e-01,2.930997e-01,2.930997e-03
7.108665e-02,2.384114e-01,2.675566e-01,2.675566e-03
7.393011e-02,2.105601e-01,2.328990e-01,2.328990e-03
7.677358e-02,1.855804e-01,2.076824e-01,2.076824e-03
7.961705e-02,1.648119e-01,1.851224e-01,1.851224e-03
8.246051e-02,1.469556e-01,1.650000e-01,1.650000e-03
8.530398e-02,1.302356e-01,1.463484e-01,1.463484e-03
8.814744e-02,1.156193e-01,1.301842e-01,1.301842e-03
9.099091e-02,1.001705e-01,1.113779e-01,1.113779e-03
9.383438e-02,8.807576e-02,9.901111e-02,9.901111e-04
9.667784e-02,7.886618e-02,8.729352e-02,8.729352e-04
9.952131e-02,6.978221e-02,7.921133e-02,7.921133e-04
1.023648e-01,6.143946e-02,6.973427e-02,6.973427e-04
1.052082e-01,5.357650e-02,5.981970e-02,5.981970e-04
1.080517e-01,4.697913e-02,5.161224e-02,5.161224e-04
1.108952e-01,4.180438e-02,4.609276e-02,4.609276e-04
1.137386e-01,3.759143e-02,4.192514e-02,4.192514e-04
1.165821e-01,3.382824e-02,3.813635e-02,3.813635e-04
1.194256e-01,2.926749e-02,3.346917e-02,3.346917e-04
1.222690e-01,2.545174e-02,2.864019e-02,2.864019e-04
1.251125e-01,2.313624e-02,2.576052e-02,2.576052e-04
1.279560e-01,2.021389e-02,2.297700e-02,2.297700e-04
1.307994e-01,1.845259e-02,2.141104e-02,2.141104e-04
