statistic,value
mean_flux,0.9701911974172842
median_flux,0.9986650943756104
std_flux,0.10944951405799577
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,154.57884129543208
median_tau,0.001335779670625925
effective_tau,0.03026211616900971
deep_absorption_frac,0.0044480419216768674
moderate_absorption_frac,0.01111711268450738
weak_absorption_frac,0.9844348453938158
tau_eff_err,0.0005358655888636041
tau_eff_std,0.05358655888636041
mean_flux_err,0.00035055740227943783
mean_flux_std,0.035055740227943784
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.591013974160026
hi_fraction_eff,0.0024034692676914056
