statistic,value
mean_flux,0.9740501150890541
median_flux,0.998866081237793
std_flux,0.10046494312149251
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,150.56661252149115
median_tau,0.0011345472885295749
effective_tau,0.026292523799749844
deep_absorption_frac,0.0036937717508700348
moderate_absorption_frac,0.009138553542141686
weak_absorption_frac,0.9871676747069883
tau_eff_err,0.0005338225525896302
tau_eff_std,0.053382255258963014
mean_flux_err,0.00032849810481429547
mean_flux_std,0.03284981048142955
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.733019780483449
hi_fraction_eff,0.0020649086432154256
