statistic,value
mean_flux,0.4017065194890829
median_flux,0.4234892427921295
std_flux,0.30610889832390187
min_flux,2.9382650407717056e-39
max_flux,0.9925918579101562
mean_tau,2812.2751738235725
median_tau,0.859227180480957
effective_tau,0.9120335080023159
deep_absorption_frac,0.27653763645638496
moderate_absorption_frac,0.28709809896276145
weak_absorption_frac,0.4363642645808536
tau_eff_err,0.003554186799253339
tau_eff_std,0.3554186799253339
mean_flux_err,0.0007843398769636282
mean_flux_std,0.07843398769636283
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.43105930496989314
tau_eff_H_total,inf
hi_fraction_eff,0.0
