statistic,value
mean_flux,0.9761774127412539
median_flux,0.999015748500824
std_flux,0.09471365997208502
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,180.82381080189705
median_tau,0.0009847176261246204
effective_tau,0.024110933738536212
deep_absorption_frac,0.003187239489579583
moderate_absorption_frac,0.007995807832313292
weak_absorption_frac,0.9888169526781071
tau_eff_err,0.000615440593470236
tau_eff_std,0.0615440593470236
mean_flux_err,0.00031323148425671223
mean_flux_std,0.03132314842567122
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.492767894259295
hi_fraction_eff,0.0019299912200479853
