k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,5.703441e+00,5.643987e+01,5.643987e-01
2.887885e-03,3.807032e+00,8.024251e+00,8.024251e-02
5.775771e-03,3.020659e+00,5.410604e+00,5.410604e-02
8.663656e-03,2.518682e+00,4.178262e+00,4.178262e-02
1.155154e-02,2.070052e+00,3.316324e+00,3.316324e-02
1.443943e-02,1.800204e+00,2.767628e+00,2.767628e-02
1.732731e-02,1.498059e+00,2.233335e+00,2.233335e-02
2.021520e-02,1.255122e+00,1.864743e+00,1.864743e-02
2.310308e-02,1.070887e+00,1.565967e+00,1.565967e-02
2.599097e-02,9.107375e-01,1.282288e+00,1.282288e-02
2.887885e-02,7.738668e-01,1.077060e+00,1.077060e-02
3.176674e-02,6.661288e-01,9.306075e-01,9.306075e-03
3.465462e-02,5.596568e-01,7.496795e-01,7.496795e-03
3.754251e-02,4.922522e-01,6.731253e-01,6.731253e-03
4.043039e-02,4.242428e-01,5.818885e-01,5.818885e-03
4.331828e-02,3.704765e-01,5.017284e-01,5.017284e-03
4.620616e-02,3.282611e-01,4.367995e-01,4.367995e-03
4.909405e-02,2.796538e-01,3.700371e-01,3.700371e-03
5.198193e-02,2.469291e-01,3.192806e-01,3.192806e-03
5.486982e-02,2.176157e-01,2.847338e-01,2.847338e-03
5.775771e-02,1.899299e-01,2.488152e-01,2.488152e-03
6.064559e-02,1.675381e-01,2.183801e-01,2.183801e-03
6.353348e-02,1.463128e-01,1.884765e-01,1.884765e-03
6.642136e-02,1.293890e-01,1.637294e-01,1.637294e-03
6.930925e-02,1.140521e-01,1.449912e-01,1.449912e-03
7.219713e-02,1.038128e-01,1.342315e-01,1.342315e-03
7.508502e-02,9.024426e-02,1.155623e-01,1.155623e-03
7.797290e-02,8.017548e-02,1.039865e-01,1.039865e-03
8.086079e-02,6.990426e-02,8.809732e-02,8.809732e-04
8.374867e-02,6.202238e-02,8.142360e-02,8.142360e-04
8.663656e-02,5.432203e-02,7.023699e-02,7.023699e-04
8.952444e-02,4.862270e-02,6.156901e-02,6.156901e-04
9.241233e-02,4.376059e-02,5.539612e-02,5.539612e-04
9.530021e-02,3.890640e-02,4.967400e-02,4.967400e-04
9.818810e-02,3.461506e-02,4.449368e-02,4.449368e-04
1.010760e-01,3.001419e-02,3.834678e-02,3.834678e-04
1.039639e-01,2.639174e-02,3.335340e-02,3.335340e-04
1.068518e-01,2.381250e-02,3.008890e-02,3.008890e-04
1.097396e-01,2.079518e-02,2.645978e-02,2.645978e-04
1.126275e-01,1.868823e-02,2.355743e-02,2.355743e-04
1.155154e-01,1.650434e-02,2.079349e-02,2.079349e-04
