statistic,value
mean_flux,0.9467589336292177
median_flux,0.9958779811859131
std_flux,0.14860297908234404
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,323.8147998035148
median_tau,0.00413052411749959
effective_tau,0.0547107761431231
deep_absorption_frac,0.009611550305648756
moderate_absorption_frac,0.02061583398446477
weak_absorption_frac,0.9697726157098865
tau_eff_err,0.000936389847929143
tau_eff_std,0.0936389847929143
mean_flux_err,0.0004847389371010144
mean_flux_std,0.04847389371010144
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,17.952471619465047
hi_fraction_eff,0.0030475344661597607
