# n_sightlines = 10000
# X = 1.001030e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.001030e-01
# redshift = 2.464686
# n_absorbers = 520000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.789659
# beta_fit_err = 0.024781
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.008120e-11,59025,4.149486e-14,2.000000e-01,1.292447e+13
1.331141e+01,4.938747e-12,45829,2.306994e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.336169e-12,34358,1.260347e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.080784e-12,25192,6.809382e-15,2.000000e-01,5.145323e+13
1.391141e+01,4.976142e-13,18383,3.670156e-15,2.000000e-01,8.154787e+13
1.411141e+01,2.253475e-13,13194,1.961845e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.015790e-13,9426,1.046261e-15,2.000000e-01,2.048390e+14
1.451141e+01,4.359833e-14,6412,5.444689e-16,2.000000e-01,3.246479e+14
1.471141e+01,1.777854e-14,4144,2.761762e-16,2.000000e-01,5.145323e+14
1.491141e+01,7.081318e-15,2616,1.384507e-16,2.000000e-01,8.154787e+14
1.511141e+01,2.906939e-15,1702,7.046219e-17,2.000000e-01,1.292447e+15
1.531141e+01,1.130451e-15,1049,3.490311e-17,2.000000e-01,2.048390e+15
1.551141e+01,5.249207e-16,772,1.889231e-17,2.000000e-01,3.246479e+15
1.571141e+01,2.218027e-16,517,9.754873e-18,2.000000e-01,5.145323e+15
1.591141e+01,1.012390e-16,374,5.234945e-18,2.000000e-01,8.154787e+15
1.611141e+01,5.311739e-17,311,3.012011e-18,2.000000e-01,1.292447e+16
1.631141e+01,2.306164e-17,214,1.576461e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.353099e-17,199,9.591861e-19,2.000000e-01,3.246479e+16
1.671141e+01,6.907203e-18,161,5.443639e-19,2.000000e-01,5.145323e+16
1.691141e+01,3.221242e-18,119,2.952907e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.451762e-18,85,1.574656e-19,2.000000e-01,1.292447e+17
1.731141e+01,6.358115e-19,59,8.277561e-20,2.000000e-01,2.048390e+17
1.751141e+01,5.575582e-19,82,6.157200e-20,2.000000e-01,3.246479e+17
1.771141e+01,2.531211e-19,59,3.295356e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.136909e-19,42,1.754288e-20,2.000000e-01,8.154787e+17
1.811141e+01,5.123864e-20,30,9.354853e-21,2.000000e-01,1.292447e+18
1.831141e+01,4.310586e-20,40,6.815635e-21,2.000000e-01,2.048390e+18
1.851141e+01,1.427893e-20,21,3.115918e-21,2.000000e-01,3.246479e+18
1.871141e+01,9.867433e-21,23,2.057502e-21,2.000000e-01,5.145323e+18
1.891141e+01,7.038007e-21,26,1.380267e-21,2.000000e-01,8.154787e+18
1.911141e+01,2.903523e-21,17,7.042078e-22,2.000000e-01,1.292447e+19
1.931141e+01,1.939764e-21,18,4.572067e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.155913e-21,17,2.803502e-22,2.000000e-01,3.246479e+19
1.971141e+01,5.148226e-22,12,1.486165e-22,2.000000e-01,5.145323e+19
1.991141e+01,2.977618e-22,11,8.977857e-23,2.000000e-01,8.154787e+19
2.011141e+01,1.537159e-22,9,5.123864e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.616470e-22,15,4.173707e-23,2.000000e-01,2.048390e+20
2.051141e+01,9.519286e-23,14,2.544136e-23,2.000000e-01,3.246479e+20
2.071141e+01,3.003132e-23,7,1.135077e-23,2.000000e-01,5.145323e+20
2.091141e+01,2.977618e-23,11,8.977857e-24,2.000000e-01,8.154787e+20
2.111141e+01,1.024773e-23,6,4.183618e-24,2.000000e-01,1.292447e+21
2.131141e+01,3.232940e-24,3,1.866539e-24,2.000000e-01,2.048390e+21
2.151141e+01,1.359898e-24,2,9.615931e-25,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,8.120778e-25,3,4.688533e-25,2.000000e-01,8.154787e+21
2.211141e+01,1.707955e-25,1,1.707955e-25,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
