N_HI,b_param_km_s
1.574858e+14,8.000000e+01
1.574858e+14,8.000000e+01
1.049606e+13,5.290959e+01
8.297181e+13,4.906734e+01
5.196769e+13,3.609482e+01
5.276691e+14,5.981771e+01
1.720613e+14,7.188936e+01
2.337696e+13,7.899010e+01
3.482952e+14,8.000000e+01
3.482952e+14,8.000000e+01
4.758862e+13,2.698436e+01
2.351825e+14,8.000000e+01
1.713008e+13,7.899681e+01
1.377140e+14,7.819544e+01
3.375241e+14,8.000000e+01
3.375241e+14,8.000000e+01
1.395549e+14,7.519255e+01
2.405727e+13,2.684590e+01
6.124899e+14,8.000000e+01
7.072143e+13,8.000000e+01
3.491180e+13,3.080973e+01
7.611534e+13,4.858688e+01
3.758067e+13,3.885749e+01
3.922034e+13,2.984880e+01
5.247269e+13,3.957818e+01
4.329228e+14,5.963754e+01
1.642453e+13,7.899688e+01
2.311609e+14,5.573377e+01
3.374249e+14,8.000000e+01
3.374249e+14,8.000000e+01
1.312921e+14,8.000000e+01
1.312921e+14,8.000000e+01
3.871906e+14,8.000000e+01
3.871906e+14,8.000000e+01
5.331383e+14,8.000000e+01
1.177325e+14,5.086908e+01
9.244859e+13,6.510281e+01
2.610008e+13,2.594503e+01
1.857296e+14,6.113899e+01
6.494147e+13,3.705575e+01
1.145351e+14,8.000000e+01
1.145351e+14,8.000000e+01
2.417760e+13,2.660567e+01
2.066945e+14,8.000000e+01
2.066945e+14,8.000000e+01
9.571315e+14,3.973226e+01
2.037033e+15,8.000000e+01
1.578260e+13,7.899324e+01
1.641327e+13,7.899574e+01
1.815362e+14,7.291034e+01
1.676606e+14,5.525331e+01
1.639193e+14,4.648485e+01
5.796632e+13,4.131987e+01
5.802918e+13,5.231047e+01
2.217178e+13,2.306225e+01
1.659294e+13,7.898328e+01
6.108844e+13,3.951813e+01
4.410306e+15,8.000000e+01
4.410306e+15,8.000000e+01
4.410306e+15,8.000000e+01
1.133614e+13,7.904636e+01
5.593931e+14,8.000000e+01
5.593931e+14,8.000000e+01
5.313103e+14,8.000000e+01
7.860193e+15,8.000000e+01
7.860193e+15,8.000000e+01
7.860193e+15,8.000000e+01
7.860193e+15,8.000000e+01
7.860193e+15,8.000000e+01
2.097542e+13,6.833343e+01
3.623512e+14,8.000000e+01
7.302909e+13,5.717516e+01
7.302909e+13,5.717516e+01
1.021562e+14,7.327069e+01
1.021562e+14,7.327069e+01
1.019364e+13,7.899809e+01
2.651980e+14,8.000000e+01
2.651980e+14,8.000000e+01
2.651980e+14,8.000000e+01
2.651980e+14,8.000000e+01
2.744497e+15,8.000000e+01
2.744497e+15,8.000000e+01
2.744497e+15,8.000000e+01
5.412422e+13,5.110931e+01
3.051812e+14,6.396171e+01
1.409786e+14,4.594433e+01
1.201193e+13,7.899377e+01
1.262899e+13,7.899800e+01
3.408531e+13,3.435314e+01
2.728158e+14,8.000000e+01
2.728158e+14,8.000000e+01
2.145061e+13,7.899430e+01
1.068554e+15,8.000000e+01
1.068554e+15,8.000000e+01
5.049635e+14,8.000000e+01
5.049635e+14,8.000000e+01
5.049635e+14,8.000000e+01
1.274254e+13,7.895640e+01
7.232771e+13,4.023882e+01
2.083964e+14,8.000000e+01
2.327321e+13,7.899312e+01
7.435864e+13,5.771568e+01
7.435864e+13,5.771568e+01
1.397432e+13,1.899325e+01
1.564999e+13,7.910362e+01
6.479787e+14,8.000000e+01
5.741173e+13,5.213030e+01
1.120428e+14,4.041900e+01
3.603561e+14,8.000000e+01
1.217219e+14,5.062885e+01
1.036941e+15,8.000000e+01
1.036941e+15,8.000000e+01
7.234419e+13,6.053841e+01
3.334314e+13,4.174027e+01
5.053545e+13,4.672508e+01
5.091797e+13,3.471349e+01
1.874495e+13,7.895424e+01
2.898773e+13,2.906804e+01
4.477146e+13,3.291175e+01
2.995626e+14,8.000000e+01
1.421271e+15,8.000000e+01
2.882560e+13,7.899074e+01
6.832130e+13,2.432347e+01
1.660674e+13,7.897916e+01
3.409360e+14,8.000000e+01
1.244912e+14,8.000000e+01
1.244912e+14,8.000000e+01
1.244912e+14,8.000000e+01
3.440796e+13,5.000004e+00
3.440796e+13,7.899397e+01
4.097450e+13,3.879743e+01
1.327390e+13,7.893282e+01
5.192579e+13,3.477355e+01
2.774707e+14,8.000000e+01
2.774707e+14,8.000000e+01
9.436180e+13,6.131916e+01
9.436180e+13,6.131916e+01
6.377047e+13,4.666502e+01
8.525274e+13,7.303046e+01
8.051392e+13,5.000003e+00
8.051392e+13,6.936693e+01
4.912608e+14,3.058148e+01
8.362234e+13,5.000498e+00
8.362234e+13,7.887024e+01
3.823590e+13,3.867732e+01
2.608825e+13,7.896427e+01
4.724950e+13,3.567442e+01
4.105861e+13,3.777645e+01
1.665310e+14,4.936763e+01
1.819888e+13,7.441491e+01
1.204561e+13,7.893957e+01
4.665265e+13,7.895154e+01
4.179238e+13,4.306155e+01
1.499452e+13,7.899478e+01
1.665638e+14,8.000000e+01
3.478989e+15,8.000000e+01
2.181517e+13,7.899665e+01
5.486405e+13,1.700000e+01
2.692005e+13,7.048169e+01
6.119075e+13,4.999940e+00
3.714160e+13,3.939801e+01
2.879117e+13,7.898485e+01
8.581586e+16,8.000000e+01
8.581586e+16,8.000000e+01
1.667466e+14,4.714549e+01
1.093850e+14,4.432276e+01
5.545128e+14,7.561295e+01
1.879989e+13,7.899898e+01
5.922504e+14,8.000000e+01
5.922504e+14,8.000000e+01
4.220599e+13,2.738642e+01
1.469038e+13,7.867765e+01
4.492092e+13,4.258108e+01
6.923719e+13,4.666502e+01
2.073267e+14,8.000000e+01
2.073267e+14,8.000000e+01
3.755340e+13,3.579453e+01
1.339606e+14,4.480323e+01
6.646562e+13,2.906804e+01
3.266034e+14,5.621424e+01
1.446524e+13,7.899127e+01
5.364129e+13,3.573448e+01
5.699329e+13,3.831697e+01
3.334458e+13,7.886884e+01
5.719684e+13,4.011871e+01
5.535477e+13,5.128948e+01
2.158537e+13,2.540451e+01
5.804278e+13,3.633506e+01
6.088517e+13,3.567442e+01
5.412307e+13,5.038861e+01
1.840932e+13,7.890644e+01
3.724894e+13,7.899228e+01
3.724894e+13,7.899583e+01
6.537954e+13,3.993853e+01
5.184828e+13,5.134954e+01
2.635577e+16,8.000000e+01
2.635577e+16,8.000000e+01
2.682426e+14,8.000000e+01
2.682426e+14,8.000000e+01
8.264250e+13,6.113899e+01
2.038644e+13,5.723286e+01
7.709720e+13,7.339081e+01
7.709720e+13,7.339081e+01
6.043199e+13,7.897166e+01
6.043199e+13,4.999984e+00
3.416183e+14,8.000000e+01
3.416183e+14,8.000000e+01
3.416183e+14,8.000000e+01
3.416183e+14,8.000000e+01
1.605945e+14,4.906734e+01
5.331186e+13,5.543348e+01
2.859412e+13,2.906804e+01
1.288733e+14,4.918746e+01
1.126889e+13,7.899777e+01
2.295018e+13,2.882781e+01
7.459174e+13,4.786618e+01
2.010451e+14,8.000000e+01
2.010451e+14,8.000000e+01
2.010451e+14,8.000000e+01
2.264029e+13,7.898032e+01
3.021023e+13,7.899589e+01
7.787045e+13,5.237053e+01
5.315112e+13,3.387268e+01
6.306861e+13,3.537413e+01
2.510058e+13,4.999383e+00
9.112309e+14,7.861585e+01
4.110474e+13,3.399280e+01
1.728451e+13,7.899300e+01
1.919435e+13,7.898290e+01
3.356754e+13,7.899531e+01
3.462608e+13,7.889056e+01
1.198745e+13,7.899571e+01
2.307280e+14,8.000000e+01
2.307280e+14,8.000000e+01
5.369680e+13,7.899722e+01
8.178206e+13,3.669540e+01
1.472450e+14,8.000000e+01
1.472450e+14,4.999973e+00
1.472450e+14,7.898272e+01
9.207765e+14,8.000000e+01
9.207765e+14,8.000000e+01
2.057060e+13,7.897874e+01
3.524590e+13,3.369251e+01
7.829851e+13,5.044867e+01
8.760327e+13,6.209991e+01
8.465007e+13,4.047905e+01
4.367424e+13,3.855720e+01
4.533278e+13,3.291175e+01
4.650035e+13,3.807674e+01
6.658206e+13,3.933795e+01
6.524025e+13,6.396171e+01
2.381438e+13,7.899528e+01
1.785037e+16,8.000000e+01
1.785037e+16,8.000000e+01
1.331342e+14,3.289943e+01
2.650171e+13,7.894639e+01
1.781559e+13,7.898805e+01
5.404186e+14,8.000000e+01
5.443491e+14,8.000000e+01
8.036998e+12,2.099363e+01
1.216059e+13,4.999596e+00
4.912454e+13,3.825691e+01
2.935502e+13,7.899487e+01
2.935502e+13,7.899536e+01
1.367611e+14,8.000000e+01
1.367611e+14,8.000000e+01
1.017788e+14,5.873667e+01
5.592125e+13,4.041900e+01
1.179597e+14,5.297111e+01
8.606742e+14,8.000000e+01
8.606742e+14,8.000000e+01
6.271035e+13,4.414259e+01
7.172302e+14,8.000000e+01
7.602804e+14,8.000000e+01
7.602804e+14,8.000000e+01
1.178622e+15,8.000000e+01
1.345787e+13,7.899773e+01
4.766508e+13,3.285170e+01
2.010792e+14,8.000000e+01
4.097388e+13,4.113969e+01
2.862168e+13,2.822723e+01
2.379840e+14,7.363104e+01
1.016219e+14,8.000000e+01
1.016219e+14,4.999692e+00
7.351954e+13,4.216068e+01
5.976473e+15,8.000000e+01
5.976473e+15,8.000000e+01
1.798394e+13,7.899635e+01
4.107615e+14,8.000000e+01
4.107615e+14,8.000000e+01
2.098579e+14,5.303116e+01
3.125591e+13,3.363245e+01
1.784419e+13,7.898347e+01
6.812916e+13,6.101887e+01
3.994923e+13,3.897761e+01
1.934361e+13,7.899527e+01
2.618576e+13,6.740677e+01
7.193459e+13,7.200947e+01
1.767758e+13,7.897763e+01
7.635636e+14,8.000000e+01
7.635636e+14,8.000000e+01
1.886121e+13,7.899356e+01
6.230641e+13,3.501378e+01
1.578505e+13,7.899721e+01
1.003297e+14,4.174027e+01
9.725667e+13,4.192044e+01
2.582591e+14,6.714478e+01
7.631822e+15,8.000000e+01
1.166085e+14,8.000000e+01
4.982925e+13,3.693564e+01
1.028715e+15,8.000000e+01
2.992177e+13,7.899709e+01
3.553995e+13,3.627500e+01
3.206843e+13,2.966862e+01
1.116413e+13,7.899587e+01
8.485383e+13,3.993853e+01
3.146777e+13,3.369251e+01
1.455417e+13,7.898161e+01
9.691615e+13,5.585389e+01
9.143498e+13,5.645447e+01
5.803308e+13,3.411291e+01
8.896067e+15,8.000000e+01
8.896067e+15,8.000000e+01
2.153066e+13,7.898457e+01
1.163765e+14,5.681481e+01
8.151468e+13,3.927790e+01
1.784037e+13,7.892484e+01
1.301374e+13,7.898985e+01
8.499681e+13,5.068890e+01
5.759012e+14,6.011800e+01
2.100038e+14,4.984809e+01
2.929369e+14,8.000000e+01
2.929369e+14,8.000000e+01
2.929369e+14,8.000000e+01
1.959060e+14,5.669470e+01
6.494114e+14,8.000000e+01
6.494114e+14,8.000000e+01
1.626761e+13,7.899634e+01
1.085392e+13,7.899880e+01
2.725212e+14,6.882640e+01
3.547701e+14,8.000000e+01
3.547701e+14,8.000000e+01
9.569289e+13,7.008762e+01
4.939119e+13,4.059917e+01
6.037043e+13,4.534375e+01
7.372006e+13,3.855720e+01
6.156242e+13,5.189006e+01
4.669267e+13,7.899640e+01
4.669267e+13,7.899814e+01
2.596905e+13,7.899838e+01
6.740843e+14,8.000000e+01
6.740843e+14,8.000000e+01
2.122100e+13,3.498620e+01
5.449507e+13,7.873596e+01
7.462947e+18,8.000000e+01
7.462947e+18,8.000000e+01
7.462947e+18,8.000000e+01
3.980311e+13,7.899102e+01
5.861297e+13,4.558398e+01
4.443208e+13,4.137992e+01
1.596131e+13,7.897232e+01
2.280579e+13,7.899498e+01
1.308060e+14,8.000000e+01
1.308060e+14,8.000000e+01
4.939612e+14,6.432206e+01
3.826012e+13,3.483361e+01
3.401705e+14,8.000000e+01
3.401705e+14,8.000000e+01
1.717454e+13,7.897324e+01
2.555096e+13,7.897741e+01
2.578951e+13,2.684590e+01
1.350600e+14,5.399209e+01
7.545481e+13,6.438212e+01
1.645703e+14,8.000000e+01
1.645703e+14,8.000000e+01
1.858367e+13,7.896117e+01
1.955920e+13,1.531478e+01
3.123414e+14,2.896371e+01
2.837512e+14,8.000000e+01
2.837512e+14,8.000000e+01
2.837512e+14,8.000000e+01
1.849082e+13,7.899296e+01
1.211689e+14,5.164983e+01
4.045815e+13,3.711503e+01
1.238018e+15,8.000000e+01
2.981547e+15,8.000000e+01
2.981547e+15,8.000000e+01
2.981547e+15,8.000000e+01
2.682389e+13,7.896032e+01
3.538440e+13,3.020915e+01
1.891532e+13,7.899230e+01
1.098949e+13,2.299335e+01
7.449275e+13,5.531337e+01
3.579275e+13,7.899575e+01
8.423381e+13,4.468311e+01
3.317034e+13,2.954851e+01
7.262518e+14,8.000000e+01
7.262518e+14,8.000000e+01
7.262518e+14,8.000000e+01
2.673391e+13,7.898235e+01
3.430413e+14,8.000000e+01
3.430413e+14,8.000000e+01
3.430413e+14,8.000000e+01
8.979150e+17,8.000000e+01
7.318766e+13,7.194942e+01
2.425881e+14,5.993783e+01
7.434921e+13,3.987847e+01
3.635379e+13,3.915778e+01
1.968444e+13,7.898156e+01
4.249763e+13,3.657529e+01
2.152272e+13,7.896391e+01
1.505836e+16,8.000000e+01
1.505836e+16,8.000000e+01
1.505836e+16,8.000000e+01
1.505836e+16,8.000000e+01
3.078174e+13,7.897887e+01
3.287366e+13,7.899655e+01
3.496150e+13,3.939801e+01
4.818389e+13,4.999754e+00
4.768792e+13,4.804636e+01
4.768792e+13,4.804636e+01
1.510176e+13,7.898859e+01
6.027925e+13,3.831697e+01
5.616873e+13,4.510352e+01
9.212460e+13,4.150004e+01
2.656904e+14,5.951742e+01
7.737483e+13,5.543348e+01
3.518528e+13,2.978874e+01
1.331213e+13,7.894061e+01
2.635552e+13,7.893887e+01
2.764715e+13,7.898723e+01
2.448765e+13,2.576486e+01
1.421226e+13,7.899862e+01
1.505784e+14,7.068820e+01
1.505784e+14,7.068820e+01
