statistic,value
mean_flux,0.40290423744145665
median_flux,0.42535609006881714
std_flux,0.3058092586568444
min_flux,2.9382650407717056e-39
max_flux,0.9937716126441956
mean_tau,2989.4336188278558
median_tau,0.8548285961151123
effective_tau,0.9090563694873088
deep_absorption_frac,0.2742091991157966
moderate_absorption_frac,0.28841497024315593
weak_absorption_frac,0.43737583064104746
tau_eff_err,0.0032385155758999345
tau_eff_std,0.32385155758999346
mean_flux_err,0.0007841413388130228
mean_flux_std,0.07841413388130228
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.4349140104505235
tau_eff_H_total,inf
hi_fraction_eff,0.0
