statistic,value
mean_flux,0.9587188167032639
median_flux,0.9976695775985718
std_flux,0.13041971884475145
min_flux,2.9382650407717056e-39
max_flux,0.9999998211860657
mean_tau,348.0538989816753
median_tau,0.002333160489797592
effective_tau,0.042157451780582174
deep_absorption_frac,0.007013889504231093
moderate_absorption_frac,0.015555655487129503
weak_absorption_frac,0.9774304550086395
tau_eff_err,0.0008831608400931573
tau_eff_std,0.08831608400931573
mean_flux_err,0.0004648025154220224
mean_flux_std,0.04648025154220224
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,16.602969714243624
hi_fraction_eff,0.002539151252641177
