ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,7.193117e+04,1.850449e+04
HI 1215Å,46478,4.647800e+01,1.351348e-01,1.151452e+04,1.346542e+00
