# n_pixels = 235020000
# n_pixels_in_grid = 234102298
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 8.030253e-04
# frac_tau_overflow = 3.101757e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,1.045522e-02,2.315018e-05,203966
-2.875000e+00,-2.916667e+00,-2.833333e+00,2.076882e-02,3.262824e-05,405169
-2.791667e+00,-2.833333e+00,-2.750000e+00,3.853561e-02,4.444459e-05,751773
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.543842e-02,5.791675e-05,1276607
-2.625000e+00,-2.666667e+00,-2.583333e+00,1.037185e-01,7.291484e-05,2023395
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.535524e-01,8.871888e-05,2995580
-2.458333e+00,-2.500000e+00,-2.416667e+00,2.187665e-01,1.058957e-04,4267811
-2.375000e+00,-2.416667e+00,-2.333333e+00,2.890540e-01,1.217243e-04,5639017
-2.291667e+00,-2.333333e+00,-2.250000e+00,3.608007e-01,1.359945e-04,7038689
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.306444e-01,1.485755e-04,8401237
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.883271e-01,1.582134e-04,9526542
-2.041667e+00,-2.083333e+00,-2.000000e+00,5.348440e-01,1.655775e-04,10434017
-1.958333e+00,-2.000000e+00,-1.916667e+00,5.598517e-01,1.694042e-04,10921880
-1.875000e+00,-1.916667e+00,-1.833333e+00,5.703887e-01,1.709910e-04,11127443
-1.791667e+00,-1.833333e+00,-1.750000e+00,5.649196e-01,1.701693e-04,11020748
-1.708333e+00,-1.750000e+00,-1.666667e+00,5.495897e-01,1.678445e-04,10721685
-1.625000e+00,-1.666667e+00,-1.583333e+00,5.307479e-01,1.649422e-04,10354108
-1.541667e+00,-1.583333e+00,-1.500000e+00,5.032588e-01,1.606140e-04,9817836
-1.458333e+00,-1.500000e+00,-1.416667e+00,4.702072e-01,1.552503e-04,9173048
-1.375000e+00,-1.416667e+00,-1.333333e+00,4.366676e-01,1.496109e-04,8518741
-1.291667e+00,-1.333333e+00,-1.250000e+00,4.060884e-01,1.442773e-04,7922185
-1.208333e+00,-1.250000e+00,-1.166667e+00,3.751710e-01,1.386763e-04,7319032
-1.125000e+00,-1.166667e+00,-1.083333e+00,3.478279e-01,1.335273e-04,6785610
-1.041667e+00,-1.083333e+00,-1.000000e+00,3.218030e-01,1.284348e-04,6277902
-9.583333e-01,-1.000000e+00,-9.166667e-01,3.009135e-01,1.241963e-04,5870379
-8.750000e-01,-9.166667e-01,-8.333333e-01,2.812221e-01,1.200639e-04,5486229
-7.916667e-01,-8.333333e-01,-7.500000e-01,2.642607e-01,1.163869e-04,5155336
-7.083333e-01,-7.500000e-01,-6.666667e-01,2.528088e-01,1.138371e-04,4931927
-6.250000e-01,-6.666667e-01,-5.833333e-01,2.396026e-01,1.108239e-04,4674293
-5.416667e-01,-5.833333e-01,-5.000000e-01,2.263811e-01,1.077229e-04,4416362
-4.583333e-01,-5.000000e-01,-4.166667e-01,2.149579e-01,1.049698e-04,4193511
-3.750000e-01,-4.166667e-01,-3.333333e-01,2.028698e-01,1.019756e-04,3957690
-2.916667e-01,-3.333333e-01,-2.500000e-01,1.898433e-01,9.864735e-05,3703563
-2.083333e-01,-2.500000e-01,-1.666667e-01,1.774899e-01,9.538380e-05,3462566
-1.250000e-01,-1.666667e-01,-8.333333e-02,1.649827e-01,9.196170e-05,3218569
-4.166667e-02,-8.333333e-02,0.000000e+00,1.512103e-01,8.803969e-05,2949890
4.166667e-02,0.000000e+00,8.333333e-02,1.365272e-01,8.365605e-05,2663444
1.250000e-01,8.333333e-02,1.666667e-01,1.213715e-01,7.887623e-05,2367779
2.083333e-01,1.666667e-01,2.500000e-01,1.084158e-01,7.454768e-05,2115033
2.916667e-01,2.500000e-01,3.333333e-01,9.577623e-02,7.006751e-05,1868453
3.750000e-01,3.333333e-01,4.166667e-01,8.404336e-02,6.563560e-05,1639562
4.583333e-01,4.166667e-01,5.000000e-01,7.296021e-02,6.115484e-05,1423346
5.416667e-01,5.000000e-01,5.833333e-01,6.230333e-02,5.651235e-05,1215446
6.250000e-01,5.833333e-01,6.666667e-01,5.280691e-02,5.202753e-05,1030185
7.083333e-01,6.666667e-01,7.500000e-01,4.376820e-02,4.736605e-05,853853
7.916667e-01,7.500000e-01,8.333333e-01,3.608007e-02,4.300525e-05,703869
8.750000e-01,8.333333e-01,9.166667e-01,2.985643e-02,3.912071e-05,582455
9.583333e-01,9.166667e-01,1.000000e+00,2.518309e-02,3.592877e-05,491285
1.041667e+00,1.000000e+00,1.083333e+00,2.098847e-02,3.280032e-05,409454
1.125000e+00,1.083333e+00,1.166667e+00,1.774378e-02,3.015858e-05,346155
1.208333e+00,1.166667e+00,1.250000e+00,1.476447e-02,2.751039e-05,288033
1.291667e+00,1.250000e+00,1.333333e+00,1.187337e-02,2.467032e-05,231632
1.375000e+00,1.333333e+00,1.416667e+00,9.814069e-03,2.242912e-05,191458
1.458333e+00,1.416667e+00,1.500000e+00,8.044227e-03,2.030626e-05,156931
1.541667e+00,1.500000e+00,1.583333e+00,6.978744e-03,1.891370e-05,136145
1.625000e+00,1.583333e+00,1.666667e+00,5.965802e-03,1.748728e-05,116384
1.708333e+00,1.666667e+00,1.750000e+00,5.111355e-03,1.618661e-05,99715
1.791667e+00,1.750000e+00,1.833333e+00,4.394438e-03,1.500857e-05,85729
1.875000e+00,1.833333e+00,1.916667e+00,3.912443e-03,1.416158e-05,76326
1.958333e+00,1.916667e+00,2.000000e+00,3.346742e-03,1.309782e-05,65290
