# n_pixels = 308910000
# n_pixels_in_grid = 301045683
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 2.545828e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,0.000000e+00,0.000000e+00,0
-2.375000e+00,-2.416667e+00,-2.333333e+00,0.000000e+00,0.000000e+00,0
-2.291667e+00,-2.333333e+00,-2.250000e+00,0.000000e+00,0.000000e+00,0
-2.208333e+00,-2.250000e+00,-2.166667e+00,7.972212e-07,1.782641e-07,20
-2.125000e+00,-2.166667e+00,-2.083333e+00,9.566654e-07,1.952785e-07,24
-2.041667e+00,-2.083333e+00,-2.000000e+00,6.377770e-07,1.594442e-07,16
-1.958333e+00,-2.000000e+00,-1.916667e+00,1.275554e-06,2.254882e-07,32
-1.875000e+00,-1.916667e+00,-1.833333e+00,1.953192e-06,2.790274e-07,49
-1.791667e+00,-1.833333e+00,-1.750000e+00,4.225272e-06,4.103947e-07,106
-1.708333e+00,-1.750000e+00,-1.666667e+00,6.218325e-06,4.978645e-07,156
-1.625000e+00,-1.666667e+00,-1.583333e+00,6.856102e-06,5.227729e-07,172
-1.541667e+00,-1.583333e+00,-1.500000e+00,1.849553e-05,8.586335e-07,464
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.877969e-05,1.071069e-06,722
-1.375000e+00,-1.416667e+00,-1.333333e+00,6.828200e-05,1.649786e-06,1713
-1.291667e+00,-1.333333e+00,-1.250000e+00,1.511531e-04,2.454613e-06,3792
-1.208333e+00,-1.250000e+00,-1.166667e+00,4.751837e-04,4.352163e-06,11921
-1.125000e+00,-1.166667e+00,-1.083333e+00,1.302978e-03,7.206809e-06,32688
