statistic,value
mean_flux,0.24364280144529463
median_flux,0.17101889848709106
std_flux,0.24487656418660378
min_flux,2.9382650407717056e-39
max_flux,0.985735297203064
mean_tau,4286.372310295719
median_tau,1.7659811973571777
effective_tau,1.4120520547820816
deep_absorption_frac,0.4226065973908258
moderate_absorption_frac,0.38146009517335144
weak_absorption_frac,0.19593330743582274
tau_eff_err,0.004525689191272704
tau_eff_std,0.4525689191272704
mean_flux_err,0.0006676774934714413
mean_flux_std,0.06676774934714413
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.4031301931925285
tau_eff_H_total,inf
hi_fraction_eff,0.0
