statistic,value
mean_flux,0.5757975315587401
median_flux,0.702899694442749
std_flux,0.33485821537009625
min_flux,2.9382650407717056e-39
max_flux,0.9975785613059998
mean_tau,2390.534611925787
median_tau,0.3525410294532776
effective_tau,0.5519991877900826
deep_absorption_frac,0.17831228655474243
moderate_absorption_frac,0.16871607834696514
weak_absorption_frac,0.6529716350982925
tau_eff_err,0.0033627067826459923
tau_eff_std,0.3362706782645992
mean_flux_err,0.0009296016939127969
mean_flux_std,0.09296016939127968
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.473696375128441
tau_eff_H_total,582.1508809380109
hi_fraction_eff,0.000948206393328501
