statistic,value
mean_flux,0.5584600659146356
median_flux,0.6744643449783325
std_flux,0.3330386658558537
min_flux,2.9382650407717056e-39
max_flux,0.9969013929367065
mean_tau,1857.1920297754773
median_tau,0.39383646845817566
effective_tau,0.5825721654202832
deep_absorption_frac,0.18351201750609844
moderate_absorption_frac,0.184406586310805
weak_absorption_frac,0.6320813961830966
tau_eff_err,0.002134546346187707
tau_eff_std,0.21345463461877073
mean_flux_err,0.0007984848596834776
mean_flux_std,0.07984848596834776
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.43756735648780487
tau_eff_H_total,604.3248953462391
hi_fraction_eff,0.0009640049074302377
