statistic,value
mean_flux,0.7050311868769303
median_flux,0.8614709377288818
std_flux,0.32089662555320486
min_flux,2.9382650407717056e-39
max_flux,0.9990527629852295
mean_tau,1993.675945261677
median_tau,0.14911392331123352
effective_tau,0.34951324044341686
deep_absorption_frac,0.109657374107586
moderate_absorption_frac,0.11940776543351277
weak_absorption_frac,0.7709348604589012
tau_eff_err,0.0026363204504223827
tau_eff_std,0.26363204504223825
mean_flux_err,0.0008011276595819224
mean_flux_std,0.08011276595819224
n_sightlines,10000.0
tau_eff_obs_target,0.21453640709064936
mean_flux_target,0.8069154337537775
tau_scale_factor,0.42659290759977836
tau_eff_H_total,614.1625718171928
hi_fraction_eff,0.0005690891241993664
