# n_pixels = 278760000
# n_pixels_in_grid = 275778932
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 1.069403e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,1.827551e-06,2.819972e-07,42
-2.708333e+00,-2.750000e+00,-2.666667e+00,2.480247e-06,3.285168e-07,57
-2.625000e+00,-2.666667e+00,-2.583333e+00,4.264285e-06,4.307578e-07,98
-2.541667e+00,-2.583333e+00,-2.500000e+00,7.919387e-06,5.870240e-07,182
-2.458333e+00,-2.500000e+00,-2.416667e+00,1.157449e-05,7.096774e-07,266
-2.375000e+00,-2.416667e+00,-2.333333e+00,1.427230e-05,7.880560e-07,328
-2.291667e+00,-2.333333e+00,-2.250000e+00,2.358411e-05,1.013024e-06,542
-2.208333e+00,-2.250000e+00,-2.166667e+00,7.240582e-05,1.774994e-06,1664
-2.125000e+00,-2.166667e+00,-2.083333e+00,1.737479e-04,2.749602e-06,3993
-2.041667e+00,-2.083333e+00,-2.000000e+00,3.571121e-04,3.941961e-06,8207
-1.958333e+00,-2.000000e+00,-1.916667e+00,7.101340e-04,5.558790e-06,16320
-1.875000e+00,-1.916667e+00,-1.833333e+00,1.940772e-03,9.189615e-06,44602
-1.791667e+00,-1.833333e+00,-1.750000e+00,4.790489e-03,1.443777e-05,110093
-1.708333e+00,-1.750000e+00,-1.666667e+00,1.069574e-02,2.157325e-05,245805
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.316712e-02,3.175017e-05,532417
-1.541667e+00,-1.583333e+00,-1.500000e+00,4.579216e-02,4.463809e-05,1052376
-1.458333e+00,-1.500000e+00,-1.416667e+00,8.613752e-02,6.122182e-05,1979576
-1.375000e+00,-1.416667e+00,-1.333333e+00,1.439803e-01,7.915194e-05,3308894
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.203089e-01,9.790979e-05,5063046
-1.208333e+00,-1.250000e+00,-1.166667e+00,3.122126e-01,1.165562e-04,7175137
