statistic,value
mean_flux,0.9532211321641167
median_flux,0.9972770810127258
std_flux,0.14087447307095935
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,417.172968936047
median_tau,0.0027266154065728188
effective_tau,0.0479083642969192
deep_absorption_frac,0.008219135173452661
moderate_absorption_frac,0.018842426122014973
weak_absorption_frac,0.9729384387045323
tau_eff_err,0.0009729702996903815
tau_eff_std,0.09729702996903815
mean_flux_err,0.00047914997444566793
mean_flux_std,0.047914997444566794
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,15.068181824693923
hi_fraction_eff,0.003179438930864371
