ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.132027e+05,3.722814e+04
HI 1215Å,85045,8.504500e+01,2.658051e-01,4.203782e+03,1.692079e+00
