ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.448665e+05,5.306336e+04
HI 1215Å,112406,1.124060e+02,4.285347e-01,5.350676e+03,1.729419e+00
