statistic,value
mean_flux,0.566243455558185
median_flux,0.6871683597564697
std_flux,0.3334623764925468
min_flux,2.9382650407717056e-39
max_flux,0.9973562955856323
mean_tau,2293.067108342354
median_tau,0.37517601251602173
effective_tau,0.5687311597648209
deep_absorption_frac,0.18063962548428755
moderate_absorption_frac,0.17749153393600228
weak_absorption_frac,0.6418688405797102
tau_eff_err,0.0030865129999315664
tau_eff_std,0.30865129999315666
mean_flux_err,0.0008654149362307237
mean_flux_std,0.08654149362307237
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.4538984861104812
tau_eff_H_total,inf
hi_fraction_eff,0.0
