k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,6.511532e+01,1.629229e+02,1.629229e+00,3.570353e+01,1.068711e+02,1.068711e+00
2.253923e-03,6.459664e+01,5.956070e+01,5.956070e-01,3.628766e+01,3.564770e+01,3.564770e-01
4.507846e-03,4.871960e+01,4.788684e+01,4.788684e-01,2.776066e+01,2.794206e+01,2.794206e-01
6.761769e-03,3.956641e+01,3.827657e+01,3.827657e-01,2.263696e+01,2.189921e+01,2.189921e-01
9.015691e-03,3.161030e+01,3.165171e+01,3.165171e-01,1.874337e+01,1.885865e+01,1.885865e-01
1.126961e-02,2.975457e+01,2.997352e+01,2.997352e-01,1.773563e+01,1.812128e+01,1.812128e-01
1.352354e-02,2.531693e+01,2.573846e+01,2.573846e-01,1.507330e+01,1.540637e+01,1.540637e-01
1.577746e-02,2.159109e+01,2.170117e+01,2.170117e-01,1.298463e+01,1.332059e+01,1.332059e-01
1.803138e-02,1.951058e+01,1.960406e+01,1.960406e-01,1.180790e+01,1.194808e+01,1.194808e-01
2.028531e-02,1.673998e+01,1.683864e+01,1.683864e-01,1.014680e+01,1.021048e+01,1.021048e-01
2.253923e-02,1.464386e+01,1.480275e+01,1.480275e-01,8.952276e+00,9.266614e+00,9.266614e-02
2.479315e-02,1.322314e+01,1.361247e+01,1.361247e-01,8.136366e+00,8.375814e+00,8.375814e-02
2.704707e-02,1.200862e+01,1.212963e+01,1.212963e-01,7.360262e+00,7.544038e+00,7.544038e-02
2.930100e-02,1.087634e+01,1.093111e+01,1.093111e-01,6.626701e+00,6.723523e+00,6.723523e-02
3.155492e-02,9.634822e+00,9.556965e+00,9.556965e-02,5.924043e+00,6.007600e+00,6.007600e-02
3.380884e-02,8.553813e+00,8.897392e+00,8.897392e-02,5.226684e+00,5.476048e+00,5.476048e-02
3.606277e-02,7.569719e+00,7.758722e+00,7.758722e-02,4.678301e+00,4.819667e+00,4.819667e-02
3.831669e-02,6.991957e+00,6.977842e+00,6.977842e-02,4.253087e+00,4.303825e+00,4.303825e-02
4.057061e-02,6.318271e+00,6.580621e+00,6.580621e-02,3.843192e+00,4.048042e+00,4.048042e-02
4.282453e-02,5.824036e+00,6.031425e+00,6.031425e-02,3.526208e+00,3.693666e+00,3.693666e-02
4.507846e-02,5.068176e+00,5.397751e+00,5.397751e-02,3.101443e+00,3.301846e+00,3.301846e-02
4.733238e-02,4.775709e+00,5.003576e+00,5.003576e-02,2.931279e+00,3.079519e+00,3.079519e-02
4.958630e-02,4.240030e+00,4.311993e+00,4.311993e-02,2.576891e+00,2.632685e+00,2.632685e-02
5.184023e-02,3.889966e+00,4.012373e+00,4.012373e-02,2.357515e+00,2.421180e+00,2.421180e-02
5.409415e-02,3.530554e+00,3.610309e+00,3.610309e-02,2.144759e+00,2.204444e+00,2.204444e-02
5.634807e-02,3.269101e+00,3.407902e+00,3.407902e-02,1.985807e+00,2.054318e+00,2.054318e-02
5.860199e-02,2.946992e+00,3.086494e+00,3.086494e-02,1.794159e+00,1.868876e+00,1.868876e-02
6.085592e-02,2.623046e+00,2.718433e+00,2.718433e-02,1.591529e+00,1.634175e+00,1.634175e-02
6.310984e-02,2.360052e+00,2.427003e+00,2.427003e-02,1.441852e+00,1.486954e+00,1.486954e-02
