statistic,value
mean_flux,0.9640816680990114
median_flux,0.9980316162109375
std_flux,0.12035501800213913
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,405.35838379405914
median_tau,0.0019703316502273083
effective_tau,0.03657927001492129
deep_absorption_frac,0.005806074165965177
moderate_absorption_frac,0.01310706215940809
weak_absorption_frac,0.9810868636746267
tau_eff_err,0.0010241726182953726
tau_eff_std,0.10241726182953725
mean_flux_err,0.00045779306251277416
mean_flux_std,0.045779306251277414
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,13.789337894710185
hi_fraction_eff,0.002652721236973405
