statistic,value
mean_flux,0.9425813158401565
median_flux,0.995746910572052
std_flux,0.15645303939750868
min_flux,2.9382650407717056e-39
max_flux,0.9999980926513672
mean_tau,499.00809276083885
median_tau,0.004262156318873167
effective_tau,0.05913308662811459
deep_absorption_frac,0.011146936618099922
moderate_absorption_frac,0.022572261800799742
weak_absorption_frac,0.9662808015811003
tau_eff_err,0.0010714655186587405
tau_eff_std,0.10714655186587405
mean_flux_err,0.0005552757977369621
mean_flux_std,0.05552757977369621
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,25.280520492372926
hi_fraction_eff,0.0023390770972413024
