statistic,value
mean_flux,0.4148425436949793
median_flux,0.4452536404132843
std_flux,0.31185240899479244
min_flux,2.9382650407717056e-39
max_flux,0.9930139183998108
mean_tau,3273.9909596048915
median_tau,0.8091111779212952
effective_tau,0.8798562435298624
deep_absorption_frac,0.27133448569192553
moderate_absorption_frac,0.27298753955561605
weak_absorption_frac,0.4556779747524584
tau_eff_err,0.004428633406889302
tau_eff_std,0.44286334068893024
mean_flux_err,0.0008944268536554821
mean_flux_std,0.08944268536554821
n_sightlines,10000.0
tau_eff_obs_target,0.5530075418021722
mean_flux_target,0.5752172164383526
tau_scale_factor,0.44933635786897747
tau_eff_H_total,inf
hi_fraction_eff,0.0
