# n_pixels = 293890000
# n_pixels_in_grid = 289197712
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 1.596614e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.286317e-06,2.310294e-07,31
-2.458333e+00,-2.500000e+00,-2.416667e+00,7.468939e-07,1.760446e-07,18
-2.375000e+00,-2.416667e+00,-2.333333e+00,2.074705e-06,2.934076e-07,50
-2.291667e+00,-2.333333e+00,-2.250000e+00,3.817458e-06,3.979975e-07,92
-2.208333e+00,-2.250000e+00,-2.166667e+00,3.485505e-06,3.802997e-07,84
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.813316e-06,4.469052e-07,116
-2.041667e+00,-2.083333e+00,-2.000000e+00,8.962727e-06,6.098363e-07,216
-1.958333e+00,-2.000000e+00,-1.916667e+00,1.933625e-05,8.957346e-07,466
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.381769e-05,1.184582e-06,815
-1.791667e+00,-1.833333e+00,-1.750000e+00,4.095468e-05,1.303602e-06,987
-1.708333e+00,-1.750000e+00,-1.666667e+00,1.309969e-04,2.331437e-06,3157
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.899608e-04,3.468669e-06,6988
-1.541667e+00,-1.583333e+00,-1.500000e+00,6.717481e-04,5.279544e-06,16189
-1.458333e+00,-1.500000e+00,-1.416667e+00,1.721507e-03,8.451769e-06,41488
-1.375000e+00,-1.416667e+00,-1.333333e+00,4.320408e-03,1.338923e-05,104121
-1.291667e+00,-1.333333e+00,-1.250000e+00,1.080407e-02,2.117322e-05,260376
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.385085e-02,3.145902e-05,574801
-1.125000e+00,-1.166667e+00,-1.083333e+00,4.854628e-02,4.488189e-05,1169956
